"InstrLevel","AfAmF","AfAmM","AIANF","AIANM","AsianF","AsianM","HispF","HispM","NHOPIF","NHOPIM","WhF","WhM","MultF","MultM","NRAF","NRAM","UnkF","UnkM","AllF","AllM","GenderNoneTotal","AllTotal","SortNum",
"Graduate","0","0","0","0","1","0","0","0","0","0","48","3","0","0","0","0","0","0","49","3","0","52","2",
"Total","4","0","0","0","1","0","3","0","0","0","236","28","0","0","0","0","0","0","244","28","0","272","4",
"St. Johns College","","","","","","","","","","","","","","","","",
"Undergraduate","1","0","1","0","0","0","0","0","0","0","73","6","0","0","1","0","0","0","76","6","0","82","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","1","0","1","0","0","0","0","0","0","0","73","6","0","0","1","0","0","0","76","6","0","82","4",
"St. Sava Serb. Orth. Sch. Theo.","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","28","0","0","2","28","0","30","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","28","0","0","2","28","0","30","4",
"St. Xavier University","","","","","","","","","","","","","","","","",
"Undergraduate","451","106","6","3","44","10","260","101","0","0","1,311","590","0","0","7","3","113","70","2,192","883","0","3,075","1",
"Graduate","233","39","2","1","30","10","102","26","0","0","1,586","327","0","0","2","2","181","106","2,136","511","0","2,647","2",
"Total","684","145","8","4","74","20","362","127","0","0","2,897","917","0","0","9","5","294","176","4,328","1,394","0","5,722","4",
"The Chicago Institute for Psychoanalysis","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","1","0","0","0","0","0","0","0","0","0","55","30","0","0","1","1","0","0","57","31","0","88","2",
"Total","1","0","0","0","0","0","0","0","0","0","55","30","0","0","1","1","0","0","57","31","0","88","4",
"The John Marshall Law School","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","51","28","4","2","42","47","28","38","0","0","496","744","0","0","28","14","22","27","671","900","0","1,571","2",
"Total","51","28","4","2","42","47","28","38","0","0","496","744","0","0","28","14","22","27","671","900","0","1,571","4",
"Toyota Technological Institute at Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","3","2",
"Total","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","3","4",
"Trinity Christian College","","","","","","","","","","","","","","","","",
"Undergraduate","60","24","3","0","17","10","34","19","0","0","636","360","0","0","6","16","33","16","789","445","0","1,234","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","60","24","3","0","17","10","34","19","0","0","636","360","0","0","6","16","33","16","789","445","0","1,234","4",
"Trinity College of Nursing &amp; Health Sciences","","","","","","","","","","","","","","","","",
"Undergraduate","1","2","1","1","0","0","4","1","0","0","118","40","0","0","0","0","0","0","124","44","0","168","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","1","2","1","1","0","0","4","1","0","0","118","40","0","0","0","0","0","0","124","44","0","168","4",
"Trinity International University","","","","","","","","","","","","","","","","",
"Undergraduate","64","73","2","0","16","17","20","18","0","0","434","346","0","0","2","4","28","26","566","484","0","1,050","1",
"Graduate","32","42","2","4","39","86","2","13","0","0","207","646","0","0","36","123","150","304","468","1,218","0","1,686","2",
"Total","96","115","4","4","55","103","22","31","0","0","641","992","0","0","38","127","178","330","1,034","1,702","0","2,736","4",
"Univ. of St. Mary of the Lake","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","0","0","0","0","0","5","1","6","0","0","4","142","0","0","0","86","0","0","5","239","0","244","2",
"Total","0","0","0","0","0","5","1","6","0","0","4","142","0","0","0","86","0","0","5","239","0","244","4",
"University of Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","115","68","7","8","384","278","191","180","0","0","1,194","1,321","0","0","173","194","217","215","2,281","2,264","0","4,545","1",
"Graduate","233","168","13","10","409","563","169","173","0","0","1,919","2,703","0","0","696","1,300","381","588","3,820","5,505","0","9,325","2",
"Total","348","236","20","18","793","841","360","353","0","0","3,113","4,024","0","0","869","1,494","598","803","6,101","7,769","0","13,870","4",
"University of St. Francis","","","","","","","","","","","","","","","","",
"Undergraduate","108","37","6","1","36","8","76","35","0","0","1,277","399","0","0","2","7","307","54","1,812","541","0","2,353","1",
"Graduate","116","20","3","1","22","6","47","18","0","0","1,057","259","0","0","1","0","170","56","1,416","360","0","1,776","2",
"Total","224","57","9","2","58","14","123","53","0","0","2,334","658","0","0","3","7","477","110","3,228","901","0","4,129","4",
"VanderCook College of Music","","","","","","","","","","","","","","","","",
"Undergraduate","4","10","0","0","2","0","1","7","0","0","36","30","0","0","1","1","15","16","59","64","0","123","1",
"Graduate","1","0","0","0","1","0","0","0","0","0","14","10","0","0","0","0","21","18","37","28","0","65","2",
"Total","5","10","0","0","3","0","1","7","0","0","50","40","0","0","1","1","36","34","96","92","0","188","4",
"Wheaton College","","","","","","","","","","","","","","","","",
"Undergraduate","33","21","4","5","92","89","41","27","0","0","1,057","1,009","0","0","20","14","16","12","1,263","1,177","0","2,440","1",
"Graduate","7","6","0","0","11","8","9","5","0","0","177","178","0","0","14","18","11","14","229","229","0","458","2",
"Total","40","27","4","5","103","97","50","32","0","0","1,234","1,187","0","0","34","32","27","26","1,492","1,406","0","2,898","4",
" Total Enrollment at Independent NFP Institutions","","","","","","","","","","","","","","","","",
"Undergraduate","9,542","4,574","239","176","4,113","3,193","7,419","3,884","0","0","46,927","35,021","0","0","1,615","1,852","5,550","3,607","75,405","52,307","0","127,712","11",
"Graduate","3,910","1,615","102","65","2,778","2,766","1,759","1,206","0","0","25,629","18,998","0","0","2,792","5,167","6,314","4,048","43,284","33,865","0","77,149","12",
"Sector Total","13,452","6,189","341","241","6,891","5,959","9,178","5,090","0","0","72,556","54,019","0","0","4,407","7,019","11,864","7,655","118,689","86,172","0","204,861","14",
" Independent For-Profit Institutions:","","","","","","","","","","","","","","","","",
"Cardean University","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","64","23","64","0","87","2",
"Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","64","23","64","0","87","4",
"Career Colleges of Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","107","6","0","0","0","0","30","1","0","0","69","4","0","0","0","0","12","4","218","15","0","233","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","107","6","0","0","0","0","30","1","0","0","69","4","0","0","0","0","12","4","218","15","0","233","4",
"DeVry University (Closed)","","","","","","","","","","","","","","","","",
"Undergraduate","1,161","1,067","19","18","177","437","512","823","0","0","1,092","2,733","0","0","32","57","1,259","1,355","4,252","6,490","0","10,742","1",
"Graduate","771","272","4","1","106","137","119","89","0","0","723","806","0","0","11","2","376","304","2,110","1,611","0","3,721","2",
"Total","1,932","1,339","23","19","283","574","631","912","0","0","1,815","3,539","0","0","43","59","1,635","1,659","6,362","8,101","0","14,463","4",
"Fox College","","","","","","","","","","","","","","","","",
"Undergraduate","23","2","0","0","1","1","132","8","0","0","75","8","0","0","0","0","1","0","232","19","0","251","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","23","2","0","0","1","1","132","8","0","0","75","8","0","0","0","0","1","0","232","19","0","251","4",
"Harrington College of Design","","","","","","","","","","","","","","","","",
"Undergraduate","120","15","9","0","57","10","122","23","0","0","1,010","104","0","0","0","0","77","11","1,395","163","0","1,558","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","120","15","9","0","57","10","122","23","0","0","1,010","104","0","0","0","0","77","11","1,395","163","0","1,558","4",
"Kendall College","","","","","","","","","","","","","","","","",
"Undergraduate","45","19","0","2","17","30","35","15","0","0","218","183","0","0","19","12","10","10","344","271","0","615","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","45","19","0","2","17","30","35","15","0","0","218","183","0","0","19","12","10","10","344","271","0","615","4",
"Le Cordon Bleu College of Culinary Arts in Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","59","42","2","0","7","15","56","58","0","0","125","210","0","0","7","8","187","271","443","604","0","1,047","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","59","42","2","0","7","15","56","58","0","0","125","210","0","0","7","8","187","271","443","604","0","1,047","4",
"Midstate College","","","","","","","","","","","","","","","","",
"Undergraduate","89","16","0","0","1","0","4","1","0","0","341","64","0","0","0","0","11","0","446","81","0","527","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","89","16","0","0","1","0","4","1","0","0","341","64","0","0","0","0","11","0","446","81","0","527","4",
"Midwest College of Oriental Medicine","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","4","9","1","0","20","17","6","1","0","0","59","19","0","0","0","0","0","0","90","46","0","136","2",
"Total","4","9","1","0","20","17","6","1","0","0","59","19","0","0","0","0","0","0","90","46","0","136","4",
"Northwestern College-Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","384","64","3","0","19","7","275","70","0","0","226","81","0","0","0","0","12","5","919","227","0","1,146","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","384","64","3","0","19","7","275","70","0","0","226","81","0","0","0","0","12","5","919","227","0","1,146","4",
"Northwestern College-Southwest","","","","","","","","","","","","","","","","",
"Undergraduate","449","84","2","1","3","3","247","54","0","0","219","39","0","0","0","0","17","3","937","184","0","1,121","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","449","84","2","1","3","3","247","54","0","0","219","39","0","0","0","0","17","3","937","184","0","1,121","4",
"Sanford Brown College - Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","661","386","11","4","76","35","367","212","0","0","854","279","0","0","13","7","0","0","1,982","923","0","2,905","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","661","386","11","4","76","35","367","212","0","0","854","279","0","0","13","7","0","0","1,982","923","0","2,905","4",
"Taylor Business Institute","","","","","","","","","","","","","","","","",
"Undergraduate","215","12","0","0","0","1","5","0","0","0","0","2","0","0","0","8","0","0","220","23","0","243","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","215","12","0","0","0","1","5","0","0","0","0","2","0","0","0","8","0","0","220","23","0","243","4",
"The College of Office Technology","","","","","","","","","","","","","","","","",
"Undergraduate","372","43","0","0","3","0","109","15","0","0","7","2","0","0","0","0","0","0","491","60","0","551","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","372","43","0","0","3","0","109","15","0","0","7","2","0","0","0","0","0","0","491","60","0","551","4",
"The Illinois Institute of Art-Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","195","127","5","7","70","34","157","88","0","0","488","276","0","0","1","2","535","432","1,451","966","0","2,417","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","195","127","5","7","70","34","157","88","0","0","488","276","0","0","1","2","535","432","1,451","966","0","2,417","4",
"The Illinois Institute of Art-Schaumburg","","","","","","","","","","","","","","","","",
"Undergraduate","4","25","1","2","32","35","29","68","0","0","389","419","0","0","4","1","67","111","526","661","0","1,187","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","4","25","1","2","32","35","29","68","0","0","389","419","0","0","4","1","67","111","526","661","0","1,187","4",
"Westwood College-Chicago Loop","","","","","","","","","","","","","","","","",
"Undergraduate","106","71","0","0","1","3","51","71","0","0","7","26","0","0","0","0","39","46","204","217","0","421","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","106","71","0","0","1","3","51","71","0","0","7","26","0","0","0","0","39","46","204","217","0","421","4",
"Worsham College of Mortuary Science","","","","","","","","","","","","","","","","",
"Undergraduate","10","3","0","0","0","3","2","2","0","0","34","49","0","0","0","0","0","0","46","57","0","103","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","10","3","0","0","0","3","2","2","0","0","34","49","0","0","0","0","0","0","46","57","0","103","4",
" Total Enrollment at Independent For-Profit Institutions","","","","","","","","","","","","","","","","",
"Undergraduate","4,000","1,982","52","34","464","614","2,133","1,509","0","0","5,154","4,479","0","0","76","95","2,227","2,248","14,106","10,961","0","25,067","11",
"Graduate","775","281","5","1","126","154","125","90","0","0","782","825","0","0","11","2","399","368","2,223","1,721","0","3,944","12",
"Sector Total","4,775","2,263","57","35","590","768","2,258","1,599","0","0","5,936","5,304","0","0","87","97","2,626","2,616","16,329","12,682","0","29,011","14",
" Out-of-State Institutions:","","","","","","","","","","","","","","","","",
"Argosy University-Chicago Campus","","","","","","","","","","","","","","","","",
"Undergraduate","4","4","0","0","0","0","1","1","0","0","13","3","0","0","1","0","3","0","22","8","0","30","1",
"Graduate","148","34","3","0","26","6","28","11","0","0","345","128","0","0","20","5","31","31","601","215","0","816","2",
"Total","152","38","3","0","26","6","29","12","0","0","358","131","0","0","21","5","34","31","623","223","0","846","4",
"Argosy University-Schaumburg Campus","","","","","","","","","","","","","","","","",
"Undergraduate","3","0","0","0","0","1","3","0","0","0","21","4","0","0","0","0","0","0","27","5","0","32","1",
"Graduate","37","14","2","0","6","2","11","5","0","0","198","58","0","0","3","0","22","16","279","95","0","374","2",
"Total","40","14","2","0","6","3","14","5","0","0","219","62","0","0","3","0","22","16","306","100","0","406","4",
"ITT Tech. Inst. - Arlington Heights","","","","","","","","","","","","","","","","",
"Undergraduate","13","48","1","5","2","52","19","134","0","0","22","273","0","0","0","0","1","4","58","516","0","574","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","13","48","1","5","2","52","19","134","0","0","22","273","0","0","0","0","1","4","58","516","0","574","4",
"ITT Tech. Inst. - Oak Brook","","","","","","","","","","","","","","","","",
"Undergraduate","18","50","0","0","0","2","25","121","0","0","20","119","0","0","0","0","2","3","65","295","0","360","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","18","50","0","0","0","2","25","121","0","0","20","119","0","0","0","0","2","3","65","295","0","360","4",
"ITT Tech. Inst. - Orland Park","","","","","","","","","","","","","","","","",
"Undergraduate","67","212","0","0","0","7","3","41","0","0","10","110","0","0","0","0","2","1","82","371","0","453","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","67","212","0","0","0","7","3","41","0","0","10","110","0","0","0","0","2","1","82","371","0","453","4",
"Stautzenberger College-Rockford Career College","","","","","","","","","","","","","","","","",
"Undergraduate","165","22","3","0","3","0","26","3","0","0","274","23","0","0","0","0","2","0","473","48","0","521","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","165","22","3","0","3","0","26","3","0","0","274","23","0","0","0","0","2","0","473","48","0","521","4",
"The Chicago School of Professional Psychology","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","77","9","1","0","35","10","41","14","0","0","475","118","0","0","27","4","27","7","683","162","0","845","2",
"Total","77","9","1","0","35","10","41","14","0","0","475","118","0","0","27","4","27","7","683","162","0","845","4",
" Total Enrollment at Out-of-State Institutions","","","","","","","","","","","","","","","","",
"Undergraduate","270","336","4","5","5","62","77","300","0","0","360","532","0","0","1","0","10","8","727","1,243","0","1,970","11",
"Graduate","262","57","6","0","67","18","80","30","0","0","1,018","304","0","0","50","9","80","54","1,563","472","0","2,035","12",
"Sector Total","532","393","10","5","72","80","157","330","0","0","1,378","836","0","0","51","9","90","62","2,290","1,715","0","4,005","14",
" Total Enrollment All Sectors Combined","","","","","","","","","","","","","","","","",
"Undergraduate","60,833","32,469","1,270","912","19,115","16,783","47,475","35,242","0","0","237,810","186,983","0","0","3,950","4,224","10,920","9,322","381,373","285,935","0","667,308","101",
"Graduate","8,696","3,412","193","130","4,525","4,305","3,422","2,178","0","0","45,744","32,842","0","0","6,120","9,841","7,672","5,160","76,372","57,868","0","134,240","102",
"Grand Total","69,529","35,881","1,463","1,042","23,640","21,088","50,897","37,420","0","0","283,554","219,825","0","0","10,070","14,065","18,592","14,482","457,745","343,803","0","801,548","104",
