"InstrLevel","AfAmF","AfAmM","AIANF","AIANM","AsianF","AsianM","HispF","HispM","NHOPIF","NHOPIM","WhF","WhM","MultF","MultM","NRAF","NRAM","UnkF","UnkM","AllF","AllM","GenderNoneTotal","AllTotal","SortNum",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","25","4","0","0","14","14","1,087","266","0","0","1","5","0","2","16","3","51","26","1,194","320","0","1,514","4",
"St. Francis Medical Center College of Nursing","","","","","","","","","","","","","","","","",
"Undergraduate","7","0","0","0","13","3","8","0","0","0","332","38","2","0","1","0","4","0","367","41","0","408","1",
"Graduate","14","0","0","0","2","1","4","0","0","0","216","29","2","0","0","0","2","0","240","30","0","270","2",
"Total","21","0","0","0","15","4","12","0","0","0","548","67","4","0","1","0","6","0","607","71","0","678","4",
"St. Johns College","","","","","","","","","","","","","","","","",
"Undergraduate","3","0","0","0","0","2","0","0","0","0","93","17","1","0","0","0","5","0","102","19","0","121","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","3","0","0","0","0","2","0","0","0","0","93","17","1","0","0","0","5","0","102","19","0","121","4",
"St. Sava Serb. Orth. Sch. Theo.","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0","27","0","27","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0","27","0","27","4",
"St. Xavier University","","","","","","","","","","","","","","","","",
"Undergraduate","286","122","4","4","51","29","659","304","0","0","875","463","50","21","4","2","70","54","1,999","999","0","2,998","1",
"Graduate","143","35","2","1","33","11","62","27","1","0","389","152","9","3","7","10","51","15","697","254","0","951","2",
"Total","429","157","6","5","84","40","721","331","1","0","1,264","615","59","24","11","12","121","69","2,696","1,253","0","3,949","4",
"The Chicago Institute for Psychoanalysis","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","0","1","0","0","1","1","1","0","0","0","20","9","0","0","2","2","15","10","39","23","0","62","2",
"Total","0","1","0","0","1","1","1","0","0","0","20","9","0","0","2","2","15","10","39","23","0","62","4",
"The John Marshall Law School","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","106","55","3","1","38","40","67","38","2","0","288","391","17","12","29","25","26","42","576","604","0","1,180","2",
"Total","106","55","3","1","38","40","67","38","2","0","288","391","17","12","29","25","26","42","576","604","0","1,180","4",
"Toyota Technological Institute at Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","0","0","0","0","0","2","0","0","0","0","0","5","0","0","1","20","0","0","1","27","0","28","2",
"Total","0","0","0","0","0","2","0","0","0","0","0","5","0","0","1","20","0","0","1","27","0","28","4",
"Trinity Christian College","","","","","","","","","","","","","","","","",
"Undergraduate","91","30","2","0","13","5","117","42","2","0","523","276","15","8","43","30","30","10","836","401","0","1,237","1",
"Graduate","4","0","1","0","1","1","4","2","0","0","22","5","0","0","1","1","38","3","71","12","0","83","2",
"Total","95","30","3","0","14","6","121","44","2","0","545","281","15","8","44","31","68","13","907","413","0","1,320","4",
"Trinity College of Nursing &amp; Health Sciences","","","","","","","","","","","","","","","","",
"Undergraduate","7","3","0","0","7","0","14","1","1","0","198","14","17","0","0","0","2","0","246","18","0","264","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","7","0","0","7","2",
"Total","7","3","0","0","7","0","14","1","1","0","205","14","17","0","0","0","2","0","253","18","0","271","4",
"Trinity International University","","","","","","","","","","","","","","","","",
"Undergraduate","57","72","0","1","11","12","14","28","1","1","273","267","13","19","15","8","52","44","436","452","0","888","1",
"Graduate","56","52","5","4","27","98","14","16","0","0","203","558","4","11","43","107","46","104","398","950","0","1,348","2",
"Total","113","124","5","5","38","110","28","44","1","1","476","825","17","30","58","115","98","148","834","1,402","0","2,236","4",
"University of Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","192","104","5","9","527","494","243","255","1","4","1,139","1,473","119","85","267","379","306","280","2,799","3,083","0","5,882","1",
"Graduate","173","179","11","8","393","559","208","302","1","1","1,519","2,333","76","74","1,039","1,801","361","470","3,781","5,727","0","9,508","2",
"Total","365","283","16","17","920","1,053","451","557","2","5","2,658","3,806","195","159","1,306","2,180","667","750","6,580","8,810","0","15,390","4",
"University of St. Francis","","","","","","","","","","","","","","","","",
"Undergraduate","75","49","4","2","26","13","185","81","3","2","772","353","27","24","13","17","15","7","1,120","548","0","1,668","1",
"Graduate","192","32","3","1","50","14","166","50","3","0","1,353","308","29","7","13","13","30","25","1,839","450","0","2,289","2",
"Total","267","81","7","3","76","27","351","131","6","2","2,125","661","56","31","26","30","45","32","2,959","998","0","3,957","4",
"Urbana Theological Seminary","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","1",
"Graduate","3","1","0","0","1","1","0","0","0","0","15","23","0","0","0","0","0","0","19","25","0","44","2",
"Total","3","1","0","0","1","1","0","0","0","0","15","24","0","0","0","0","0","0","19","26","0","45","4",
"VanderCook College of Music","","","","","","","","","","","","","","","","",
"Undergraduate","5","6","0","0","13","15","5","17","0","0","34","49","3","2","2","0","2","2","64","91","0","155","1",
"Graduate","2","2","0","0","2","3","0","1","0","0","76","46","0","1","2","0","7","6","89","59","0","148","2",
"Total","7","8","0","0","15","18","5","18","0","0","110","95","3","3","4","0","9","8","153","150","0","303","4",
"Walther Theological Seminary","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","2",
"Total","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","4",
"Wheaton College","","","","","","","","","","","","","","","","",
"Undergraduate","33","32","1","0","107","106","90","45","0","0","972","883","62","53","39","27","3","10","1,307","1,156","0","2,463","1",
"Graduate","15","5","1","1","16","12","2","3","0","0","150","120","10","3","19","32","47","30","260","206","0","466","2",
"Total","48","37","2","1","123","118","92","48","0","0","1,122","1,003","72","56","58","59","50","40","1,567","1,362","0","2,929","4",
" Total Enrollment at Independent NFP Institutions","","","","","","","","","","","","","","","","",
"Undergraduate","6,966","4,810","145","103","4,663","3,875","12,269","7,602","112","95","41,956","31,593","2,450","1,709","3,194","3,211","3,669","3,086","75,424","56,084","0","131,508","11",
"Graduate","5,089","2,167","120","53","3,421","3,088","3,555","2,175","71","50","24,983","17,294","802","568","5,280","7,609","3,282","2,633","46,603","35,637","0","82,240","12",
"Sector Total","12,055","6,977","265","156","8,084","6,963","15,824","9,777","183","145","66,939","48,887","3,252","2,277","8,474","10,820","6,951","5,719","122,027","91,721","0","213,748","14",
" Independent For-Profit Institutions:","","","","","","","","","","","","","","","","",
"Ambria College of Nursing","","","","","","","","","","","","","","","","",
"Undergraduate","86","11","1","1","81","22","76","1","5","2","122","17","8","1","0","0","0","0","379","55","0","434","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","86","11","1","1","81","22","76","1","5","2","122","17","8","1","0","0","0","0","379","55","0","434","4",
"American InterContinental University","","","","","","","","","","","","","","","","",
"Undergraduate","3,355","1,412","69","34","47","30","351","175","40","14","2,365","1,109","254","98","2","1","683","365","7,166","3,238","0","10,404","1",
"Graduate","438","165","6","4","8","5","32","20","2","0","217","125","38","15","0","2","68","39","809","375","0","1,184","2",
"Total","3,793","1,577","75","38","55","35","383","195","42","14","2,582","1,234","292","113","2","3","751","404","7,975","3,613","0","11,588","4",
"Chamberlain University","","","","","","","","","","","","","","","","",
"Undergraduate","1,574","127","28","2","698","177","1,343","189","50","14","7,086","682","93","15","37","6","2,746","265","13,655","1,477","0","15,132","1",
"Graduate","1,252","98","26","2","426","58","515","87","24","6","3,853","392","64","5","13","1","1,171","125","7,344","774","0","8,118","2",
"Total","2,826","225","54","4","1,124","235","1,858","276","74","20","10,939","1,074","157","20","50","7","3,917","390","20,999","2,251","0","23,250","4",
"Coyne College","","","","","","","","","","","","","","","","",
"Undergraduate","86","127","0","1","3","5","35","187","0","0","2","53","5","14","0","0","1","3","132","390","0","522","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","86","127","0","1","3","5","35","187","0","0","2","53","5","14","0","0","1","3","132","390","0","522","4",
"DeVry University (Closed)","","","","","","","","","","","","","","","","",
"Undergraduate","2,231","1,114","53","39","235","332","1,210","1,023","46","24","4,141","3,583","123","74","74","64","1,375","758","9,488","7,011","0","16,499","1",
"Graduate","1,094","441","19","12","177","188","288","208","16","12","1,165","1,029","29","14","101","161","529","291","3,418","2,356","0","5,774","2",
"Total","3,325","1,555","72","51","412","520","1,498","1,231","62","36","5,306","4,612","152","88","175","225","1,904","1,049","12,906","9,367","0","22,273","4",
"Ellis University","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","1","1","0","0","0","0","7","5","0","0","0","0","0","0","8","6","0","14","1",
"Graduate","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","4","0","4","2",
"Total","0","2","0","0","1","1","0","0","0","0","7","6","0","0","0","0","0","1","8","10","0","18","4",
"Fox College","","","","","","","","","","","","","","","","",
"Undergraduate","23","5","2","0","7","5","86","14","0","0","161","24","3","3","0","0","0","0","282","51","0","333","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","23","5","2","0","7","5","86","14","0","0","161","24","3","3","0","0","0","0","282","51","0","333","4",
"Harrington College of Design","","","","","","","","","","","","","","","","",
"Undergraduate","4","3","0","0","0","0","1","2","0","0","7","1","0","0","0","0","5","2","17","8","0","25","1",
"Graduate","7","1","0","0","2","0","1","0","0","0","81","10","0","0","0","0","20","7","111","18","0","129","2",
"Total","11","4","0","0","2","0","2","2","0","0","88","11","0","0","0","0","25","9","128","26","0","154","4",
"Kendall College","","","","","","","","","","","","","","","","",
"Undergraduate","186","31","3","1","19","20","154","38","0","2","428","136","16","6","118","91","21","5","945","330","0","1,275","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","186","31","3","1","19","20","154","38","0","2","428","136","16","6","118","91","21","5","945","330","0","1,275","4",
"Le Cordon Bleu College of Culinary Arts in Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","174","143","6","6","21","7","17","8","1","3","78","75","7","4","0","0","237","222","541","468","0","1,009","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","174","143","6","6","21","7","17","8","1","3","78","75","7","4","0","0","237","222","541","468","0","1,009","4",
"Lincoln College of Technology","","","","","","","","","","","","","","","","",
"Undergraduate","37","112","0","0","3","13","102","265","1","1","16","82","1","16","0","0","1","7","161","496","0","657","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","37","112","0","0","3","13","102","265","1","1","16","82","1","16","0","0","1","7","161","496","0","657","4",
"Midstate College","","","","","","","","","","","","","","","","",
"Undergraduate","92","16","0","0","1","1","4","6","0","0","234","86","9","4","0","0","5","1","345","114","0","459","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","92","16","0","0","1","1","4","6","0","0","234","86","9","4","0","0","5","1","345","114","0","459","4",
"Midwestern Career College","","","","","","","","","","","","","","","","",
"Undergraduate","12","0","0","0","4","2","3","3","0","0","10","0","0","0","0","2","0","0","29","7","0","36","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","12","0","0","0","4","2","3","3","0","0","10","0","0","0","0","2","0","0","29","7","0","36","4",
"Northwestern College-Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","69","22","4","1","2","2","65","18","0","0","25","13","6","0","0","0","10","2","181","58","0","239","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","69","22","4","1","2","2","65","18","0","0","25","13","6","0","0","0","10","2","181","58","0","239","4",
"Northwestern College-Southwest","","","","","","","","","","","","","","","","",
"Undergraduate","331","27","3","1","7","4","90","25","1","0","145","20","88","13","0","0","19","7","684","97","0","781","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","331","27","3","1","7","4","90","25","1","0","145","20","88","13","0","0","19","7","684","97","0","781","4",
"Sanford Brown College - Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","31","18","0","0","2","0","2","0","1","1","3","3","1","0","0","0","19","7","59","29","0","88","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","31","18","0","0","2","0","2","0","1","1","3","3","1","0","0","0","19","7","59","29","0","88","4",
"Solex College","","","","","","","","","","","","","","","","",
"Undergraduate","3","1","0","0","3","10","5","7","0","1","8","9","0","0","1","5","0","0","20","33","0","53","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","3","1","0","0","3","10","5","7","0","1","8","9","0","0","1","5","0","0","20","33","0","53","4",
"The Illinois Institute of Art-Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","235","208","5","2","20","19","98","85","1","1","158","105","63","52","0","0","78","67","658","539","0","1,197","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","235","208","5","2","20","19","98","85","1","1","158","105","63","52","0","0","78","67","658","539","0","1,197","4",
"The Illinois Institute of Art-Schaumburg","","","","","","","","","","","","","","","","",
"Undergraduate","26","39","0","4","16","10","51","47","2","2","168","166","25","32","0","0","38","44","326","344","0","670","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","26","39","0","4","16","10","51","47","2","2","168","166","25","32","0","0","38","44","326","344","0","670","4",
"The Illinois Institute of Art-Tinley Park","","","","","","","","","","","","","","","","",
"Undergraduate","24","21","1","1","0","0","7","6","0","1","42","17","5","7","0","0","12","6","91","59","0","150","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","24","21","1","1","0","0","7","6","0","1","42","17","5","7","0","0","12","6","91","59","0","150","4",
"Tribeca Flashpoint College","","","","","","","","","","","","","","","","",
"Undergraduate","25","77","0","1","3","4","9","43","1","1","32","123","1","1","0","0","6","15","77","265","0","342","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","25","77","0","1","3","4","9","43","1","1","32","123","1","1","0","0","6","15","77","265","0","342","4",
"Vatterott College","","","","","","","","","","","","","","","","",
"Undergraduate","139","144","11","13","6","4","6","5","0","3","163","180","10","10","0","0","22","33","357","392","0","749","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","139","144","11","13","6","4","6","5","0","3","163","180","10","10","0","0","22","33","357","392","0","749","4",
"Westwood College-Chicago Loop","","","","","","","","","","","","","","","","",
"Undergraduate","174","84","0","1","1","5","30","29","0","0","11","12","13","13","0","0","115","106","344","250","0","594","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","174","84","0","1","1","5","30","29","0","0","11","12","13","13","0","0","115","106","344","250","0","594","4",
"Westwood College-DuPage","","","","","","","","","","","","","","","","",
"Undergraduate","26","15","0","0","0","0","27","25","0","0","30","23","7","5","0","0","27","17","117","85","0","202","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","26","15","0","0","0","0","27","25","0","0","30","23","7","5","0","0","27","17","117","85","0","202","4",
"Westwood College-O&#39;Hare Airport","","","","","","","","","","","","","","","","",
"Undergraduate","27","29","0","1","9","7","103","71","0","1","32","32","6","2","0","0","65","59","242","202","0","444","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","27","29","0","1","9","7","103","71","0","1","32","32","6","2","0","0","65","59","242","202","0","444","4",
"Westwood College-River Oaks","","","","","","","","","","","","","","","","",
"Undergraduate","192","87","2","5","0","0","36","16","0","0","20","21","7","5","0","0","40","22","297","156","0","453","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","192","87","2","5","0","0","36","16","0","0","20","21","7","5","0","0","40","22","297","156","0","453","4",
"Worsham College of Mortuary Science","","","","","","","","","","","","","","","","",
"Undergraduate","12","8","0","0","1","0","8","2","0","0","45","24","0","0","0","0","0","0","66","34","0","100","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","12","8","0","0","1","0","8","2","0","0","45","24","0","0","0","0","0","0","66","34","0","100","4",
" Total Enrollment at Independent For-Profit Institutions","","","","","","","","","","","","","","","","",
"Undergraduate","9,174","3,881","188","114","1,190","680","3,919","2,290","149","71","15,539","6,601","751","375","232","169","5,525","2,013","36,667","16,194","0","52,861","11",
"Graduate","2,791","707","51","18","613","251","836","315","42","18","5,316","1,557","131","34","114","164","1,788","463","11,682","3,527","0","15,209","12",
"Sector Total","11,965","4,588","239","132","1,803","931","4,755","2,605","191","89","20,855","8,158","882","409","346","333","7,313","2,476","48,349","19,721","0","68,070","14",
" Out-of-State Institutions:","","","","","","","","","","","","","","","","",
"Argosy University-Chicago Campus","","","","","","","","","","","","","","","","",
"Undergraduate","117","37","0","1","3","1","25","6","0","0","18","6","2","0","0","0","5","5","170","56","0","226","1",
"Graduate","178","60","0","0","17","13","37","11","0","0","114","60","8","1","0","0","11","9","365","154","0","519","2",
"Total","295","97","0","1","20","14","62","17","0","0","132","66","10","1","0","0","16","14","535","210","0","745","4",
"Argosy University-Schaumburg Campus","","","","","","","","","","","","","","","","",
"Undergraduate","10","6","3","1","6","0","7","2","0","0","23","11","1","2","0","0","0","1","50","23","0","73","1",
"Graduate","22","0","0","1","11","3","11","2","1","0","110","26","5","0","0","0","5","1","165","33","0","198","2",
"Total","32","6","3","2","17","3","18","4","1","0","133","37","6","2","0","0","5","2","215","56","0","271","4",
"Calumet College of Saint Joseph (IN)","","","","","","","","","","","","","","","","",
"Undergraduate","10","31","0","0","0","3","10","34","0","0","8","72","0","0","0","0","0","0","28","140","0","168","1",
"Graduate","11","30","0","0","1","2","9","21","0","0","8","41","0","1","0","0","0","0","29","95","0","124","2",
"Total","21","61","0","0","1","5","19","55","0","0","16","113","0","1","0","0","0","0","57","235","0","292","4",
"Cardinal Stritch University","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","1","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","5","0","6","2",
"Total","1","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","5","0","6","4",
"Colorado Technical University (CO)","","","","","","","","","","","","","","","","",
"Undergraduate","98","39","0","0","1","1","10","4","2","1","53","40","7","7","0","0","15","10","186","102","0","288","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","98","39","0","0","1","1","10","4","2","1","53","40","7","7","0","0","15","10","186","102","0","288","4",
"Columbia College (MO)","","","","","","","","","","","","","","","","",
"Undergraduate","119","74","8","4","3","12","113","64","1","0","293","227","12","14","2","2","57","34","608","431","0","1,039","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","119","74","8","4","3","12","113","64","1","0","293","227","12","14","2","2","57","34","608","431","0","1,039","4",
"Franklin University (OH)","","","","","","","","","","","","","","","","",
"Undergraduate","3","5","1","0","3","1","1","1","0","0","32","32","2","0","0","0","2","0","44","39","0","83","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","3","5","1","0","3","1","1","1","0","0","32","32","2","0","0","0","2","0","44","39","0","83","4",
"ITT Tech. Inst. - Arlington Heights","","","","","","","","","","","","","","","","",
"Undergraduate","5","11","0","1","1","9","11","60","0","0","4","74","0","6","0","0","1","13","22","174","0","196","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","5","11","0","1","1","9","11","60","0","0","4","74","0","6","0","0","1","13","22","174","0","196","4",
"ITT Tech. Inst. - Oak Brook","","","","","","","","","","","","","","","","",
"Undergraduate","21","62","0","0","2","6","17","58","0","0","12","50","3","7","0","0","3","14","58","197","0","255","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","21","62","0","0","2","6","17","58","0","0","12","50","3","7","0","0","3","14","58","197","0","255","4",
"ITT Tech. Inst. - Orland Park","","","","","","","","","","","","","","","","",
"Undergraduate","165","101","0","1","6","5","24","16","0","0","31","50","8","3","0","0","10","19","244","195","0","439","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","165","101","0","1","6","5","24","16","0","0","31","50","8","3","0","0","10","19","244","195","0","439","4",
"ITT Technical Institute at Springfield","","","","","","","","","","","","","","","","",
"Undergraduate","23","24","0","1","0","0","0","6","0","0","41","91","0","2","0","0","0","0","64","124","0","188","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","23","24","0","1","0","0","0","6","0","0","41","91","0","2","0","0","0","0","64","124","0","188","4",
"Lindenwood University (MO)","","","","","","","","","","","","","","","","",
"Undergraduate","212","151","5","5","1","1","44","58","3","4","379","371","28","28","56","176","139","165","867","959","0","1,826","1",
"Graduate","129","29","0","0","1","0","3","4","1","0","158","71","7","1","1","3","19","10","319","118","0","437","2",
"Total","341","180","5","5","2","1","47","62","4","4","537","442","35","29","57","179","158","175","1,186","1,077","0","2,263","4",
"Logos Evangelical Seminary","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","0","0","0","0","10","11","0","0","0","0","0","0","0","0","1","3","0","0","11","14","0","25","2",
"Total","0","0","0","0","10","11","0","0","0","0","0","0","0","0","1","3","0","0","11","14","0","25","4",
"Maryville University of St. Louis","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","1","3","0","0","1","1","0","1","0","0","12","8","0","1","0","0","0","1","14","15","0","29","2",
"Total","1","3","0","0","1","1","0","1","0","0","12","8","0","1","0","0","0","1","14","15","0","29","4",
"Midwest College of Oriental Medicine (WI)","","","","","","","","","","","","","","","","",
"Undergraduate","1","0","0","0","1","2","1","1","0","0","11","6","2","1","0","0","0","0","16","10","0","26","1",
"Graduate","12","4","0","0","3","2","6","1","1","0","30","13","2","1","0","0","0","0","54","21","0","75","2",
"Total","13","4","0","0","4","4","7","2","1","0","41","19","4","2","0","0","0","0","70","31","0","101","4",
"Missouri Baptist University (MO)","","","","","","","","","","","","","","","","",
"Undergraduate","1","0","0","0","0","0","0","0","0","0","53","25","0","0","0","0","22","9","76","34","0","110","1",
"Graduate","4","0","1","0","0","0","0","0","0","0","23","8","0","0","0","0","0","1","28","9","0","37","2",
"Total","5","0","1","0","0","0","0","0","0","0","76","33","0","0","0","0","22","10","104","43","0","147","4",
"Northwood University (MI)","","","","","","","","","","","","","","","","",
"Undergraduate","1","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","2","3","4","0","7","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","1","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","2","3","4","0","7","4",
"Nova Southeastern University (FL)","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","5","0","0","5","2",
"Total","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","5","0","0","5","4",
"Pacific College of Oriental Medicine (CA)","","","","","","","","","","","","","","","","",
"Undergraduate","7","5","0","0","2","1","11","5","0","0","24","9","2","6","0","0","3","2","49","28","0","77","1",
"Graduate","3","0","0","0","8","2","5","5","1","1","72","14","2","3","0","0","7","4","98","29","0","127","2",
"Total","10","5","0","0","10","3","16","10","1","1","96","23","4","9","0","0","10","6","147","57","0","204","4",
"Park University (MO)","","","","","","","","","","","","","","","","",
"Undergraduate","14","22","0","0","3","2","4","5","1","0","23","42","4","1","0","0","5","6","54","78","0","132","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","14","22","0","0","3","2","4","5","1","0","23","42","4","1","0","0","5","6","54","78","0","132","4",
"Rasmussen College (MN)","","","","","","","","","","","","","","","","",
"Undergraduate","419","68","8","1","31","9","90","21","6","1","990","181","39","10","1","0","143","26","1,727","317","0","2,044","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","419","68","8","1","31","9","90","21","6","1","990","181","39","10","1","0","143","26","1,727","317","0","2,044","4",
"Relay Graduate School of Education","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","11","1","0","0","1","2","9","3","1","0","13","7","3","0","0","0","3","3","41","16","0","57","2",
"Total","11","1","0","0","1","2","9","3","1","0","13","7","3","0","0","0","3","3","41","16","0","57","4",
"SAE Institute of Technology","","","","","","","","","","","","","","","","",
"Undergraduate","3","26","0","0","0","2","1","9","0","0","1","10","1","0","0","0","1","5","7","52","0","59","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","3","26","0","0","0","2","1","9","0","0","1","10","1","0","0","0","1","5","7","52","0","59","4",
"Stautzenberger College-Rockford Career College","","","","","","","","","","","","","","","","",
"Undergraduate","121","24","1","0","4","0","43","3","0","0","276","40","9","1","0","0","1","1","455","69","0","524","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","121","24","1","0","4","0","43","3","0","0","276","40","9","1","0","0","1","1","455","69","0","524","4",
"Strayer University","","","","","","","","","","","","","","","","",
"Undergraduate","10","5","0","0","0","0","7","3","0","0","4","5","0","0","0","0","0","1","21","14","0","35","1",
"Graduate","4","0","0","0","0","0","1","0","0","0","4","2","0","0","0","0","0","0","9","2","0","11","2",
"Total","14","5","0","0","0","0","8","3","0","0","8","7","0","0","0","0","0","1","30","16","0","46","4",
