"InstrLevel","AfAmF","AfAmM","AIANF","AIANM","AsianF","AsianM","HispF","HispM","NHOPIF","NHOPIM","WhF","WhM","MultF","MultM","NRAF","NRAM","UnkF","UnkM","AllF","AllM","GenderNoneTotal","AllTotal","SortNum",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","50","16","2","0","46","70","839","223","0","0","23","2","0","0","0","0","14","4","974","315","0","1,289","4",
"St. Francis Medical Center College of Nursing","","","","","","","","","","","","","","","","",
"Undergraduate","14","2","0","0","6","2","5","0","0","0","270","30","0","0","0","0","0","0","295","34","0","329","1",
"Graduate","1","0","0","0","3","0","2","1","0","0","93","5","0","0","0","0","0","0","99","6","0","105","2",
"Total","15","2","0","0","9","2","7","1","0","0","363","35","0","0","0","0","0","0","394","40","0","434","4",
"St. Johns College","","","","","","","","","","","","","","","","",
"Undergraduate","1","0","0","0","1","0","0","0","0","0","63","4","0","0","0","0","0","0","65","4","0","69","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","1","0","0","0","1","0","0","0","0","0","63","4","0","0","0","0","0","0","65","4","0","69","4",
"St. Sava Serb. Orth. Sch. Theo.","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","30","0","30","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","30","0","30","4",
"St. Xavier University","","","","","","","","","","","","","","","","",
"Undergraduate","462","124","9","4","81","20","332","132","0","0","1,331","630","0","0","15","3","91","54","2,321","967","0","3,288","1",
"Graduate","263","52","3","1","29","11","75","24","0","0","1,424","344","0","0","3","10","90","58","1,887","500","0","2,387","2",
"Total","725","176","12","5","110","31","407","156","0","0","2,755","974","0","0","18","13","181","112","4,208","1,467","0","5,675","4",
"Telshe Yeshiva","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","58","0","0","0","3","0","0","0","61","0","61","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","16","0","16","2",
"Total","0","0","0","0","0","0","0","0","0","0","0","74","0","0","0","3","0","0","0","77","0","77","4",
"The Chicago Institute for Psychoanalysis","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","1","0","0","0","2","0","1","1","0","0","53","23","0","0","0","0","0","0","57","24","0","81","2",
"Total","1","0","0","0","2","0","1","1","0","0","53","23","0","0","0","0","0","0","57","24","0","81","4",
"The John Marshall Law School","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","54","27","8","9","52","54","26","54","0","0","439","644","0","0","33","26","47","57","659","871","0","1,530","2",
"Total","54","27","8","9","52","54","26","54","0","0","439","644","0","0","33","26","47","57","659","871","0","1,530","4",
"Toyota Technological Institute at Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","6","0","0","1","8","0","9","2",
"Total","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","6","0","0","1","8","0","9","4",
"Trinity Christian College","","","","","","","","","","","","","","","","",
"Undergraduate","79","34","1","1","11","9","72","13","0","0","723","333","0","0","12","11","48","20","946","421","0","1,367","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","79","34","1","1","11","9","72","13","0","0","723","333","0","0","12","11","48","20","946","421","0","1,367","4",
"Trinity College of Nursing &amp; Health Sciences","","","","","","","","","","","","","","","","",
"Undergraduate","2","0","1","0","3","0","9","1","0","0","169","25","0","0","0","0","0","0","184","26","0","210","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","2","0","1","0","3","0","9","1","0","0","169","25","0","0","0","0","0","0","184","26","0","210","4",
"Trinity International University","","","","","","","","","","","","","","","","",
"Undergraduate","86","80","3","3","13","22","18","22","0","0","405","298","0","0","8","11","57","37","590","473","0","1,063","1",
"Graduate","31","31","0","1","33","79","4","12","0","0","228","659","0","0","56","135","146","305","498","1,222","0","1,720","2",
"Total","117","111","3","4","46","101","22","34","0","0","633","957","0","0","64","146","203","342","1,088","1,695","0","2,783","4",
"Univ. of St. Mary of the Lake","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","0","1","0","0","0","3","0","4","0","0","4","126","0","0","0","103","0","0","4","237","0","241","2",
"Total","0","1","0","0","0","3","0","4","0","0","4","126","0","0","0","103","0","0","4","237","0","241","4",
"University of Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","166","92","7","9","347","308","192","183","0","0","1,062","1,234","0","0","185","217","500","424","2,459","2,467","0","4,926","1",
"Graduate","249","195","14","7","422","622","159","182","0","0","1,895","2,739","0","0","785","1,502","371","470","3,895","5,717","0","9,612","2",
"Total","415","287","21","16","769","930","351","365","0","0","2,957","3,973","0","0","970","1,719","871","894","6,354","8,184","0","14,538","4",
"University of St. Francis","","","","","","","","","","","","","","","","",
"Undergraduate","104","56","1","1","66","16","87","39","0","0","1,031","348","0","0","2","2","144","33","1,435","495","0","1,930","1",
"Graduate","84","21","4","2","24","10","51","12","0","0","1,003","227","0","0","0","0","101","34","1,267","306","0","1,573","2",
"Total","188","77","5","3","90","26","138","51","0","0","2,034","575","0","0","2","2","245","67","2,702","801","0","3,503","4",
"VanderCook College of Music","","","","","","","","","","","","","","","","",
"Undergraduate","4","15","0","0","4","4","4","12","0","0","40","30","0","0","0","1","29","31","81","93","0","174","1",
"Graduate","2","4","0","0","3","2","0","0","0","0","35","29","0","0","0","1","52","18","92","54","0","146","2",
"Total","6","19","0","0","7","6","4","12","0","0","75","59","0","0","0","2","81","49","173","147","0","320","4",
"Wheaton College","","","","","","","","","","","","","","","","",
"Undergraduate","43","24","4","4","86","83","45","45","0","0","1,014","992","0","0","19","11","4","7","1,215","1,166","0","2,381","1",
"Graduate","7","5","1","1","16","11","10","7","0","0","178","172","0","0","19","11","39","37","270","244","0","514","2",
"Total","50","29","5","5","102","94","55","52","0","0","1,192","1,164","0","0","38","22","43","44","1,485","1,410","0","2,895","4",
" Total Enrollment at Independent NFP Institutions","","","","","","","","","","","","","","","","",
"Undergraduate","9,162","4,783","240","196","4,633","3,846","7,604","4,416","0","0","49,474","36,800","0","0","1,783","1,862","6,271","4,585","79,167","56,488","0","135,655","11",
"Graduate","4,672","1,766","120","92","2,948","2,848","2,345","1,370","0","0","28,313","19,206","0","0","3,392","5,761","5,570","4,393","47,360","35,436","0","82,796","12",
"Sector Total","13,834","6,549","360","288","7,581","6,694","9,949","5,786","0","0","77,787","56,006","0","0","5,175","7,623","11,841","8,978","126,527","91,924","0","218,451","14",
" Independent For-Profit Institutions:","","","","","","","","","","","","","","","","",
"American InterContinental University","","","","","","","","","","","","","","","","",
"Undergraduate","262","105","0","2","12","16","68","29","0","0","302","185","0","0","0","0","59","33","703","370","0","1,073","1",
"Graduate","45","16","0","0","4","5","1","2","0","0","44","26","0","0","0","0","6","8","100","57","0","157","2",
"Total","307","121","0","2","16","21","69","31","0","0","346","211","0","0","0","0","65","41","803","427","0","1,230","4",
"Coyne College","","","","","","","","","","","","","","","","",
"Undergraduate","97","268","1","0","1","14","25","218","0","0","7","114","0","0","0","0","0","7","131","621","0","752","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","97","268","1","0","1","14","25","218","0","0","7","114","0","0","0","0","0","7","131","621","0","752","4",
"DeVry University (Closed)","","","","","","","","","","","","","","","","",
"Undergraduate","2,180","1,410","69","46","219","335","695","917","0","0","2,769","4,579","0","0","63","107","203","220","6,198","7,614","0","13,812","1",
"Graduate","1,194","423","15","7","156","165","168","121","0","0","1,031","992","0","0","62","55","710","506","3,336","2,269","0","5,605","2",
"Total","3,374","1,833","84","53","375","500","863","1,038","0","0","3,800","5,571","0","0","125","162","913","726","9,534","9,883","0","19,417","4",
"Fox College","","","","","","","","","","","","","","","","",
"Undergraduate","19","4","0","0","1","0","81","8","0","0","132","7","0","0","0","0","4","0","237","19","0","256","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","19","4","0","0","1","0","81","8","0","0","132","7","0","0","0","0","4","0","237","19","0","256","4",
"Harrington College of Design","","","","","","","","","","","","","","","","",
"Undergraduate","89","26","5","2","45","22","107","33","0","0","831","139","0","0","0","0","95","24","1,172","246","0","1,418","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","89","26","5","2","45","22","107","33","0","0","831","139","0","0","0","0","95","24","1,172","246","0","1,418","4",
"Kendall College","","","","","","","","","","","","","","","","",
"Undergraduate","188","39","1","2","37","36","117","38","0","0","588","263","0","0","31","31","47","30","1,009","439","0","1,448","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","188","39","1","2","37","36","117","38","0","0","588","263","0","0","31","31","47","30","1,009","439","0","1,448","4",
"Le Cordon Bleu College of Culinary Arts in Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","81","71","3","4","12","37","73","76","0","0","198","295","0","0","0","0","15","28","382","511","0","893","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","81","71","3","4","12","37","73","76","0","0","198","295","0","0","0","0","15","28","382","511","0","893","4",
"Lincoln College of Technology","","","","","","","","","","","","","","","","",
"Undergraduate","139","266","1","1","5","29","133","250","0","0","40","103","0","0","0","0","1","10","319","659","0","978","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","139","266","1","1","5","29","133","250","0","0","40","103","0","0","0","0","1","10","319","659","0","978","4",
"Midstate College","","","","","","","","","","","","","","","","",
"Undergraduate","115","25","0","0","3","1","2","1","0","0","398","91","0","0","0","0","4","1","522","119","0","641","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","115","25","0","0","3","1","2","1","0","0","398","91","0","0","0","0","4","1","522","119","0","641","4",
"Northwestern College-Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","272","67","3","1","12","12","271","68","0","0","162","47","0","0","0","0","15","7","735","202","0","937","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","272","67","3","1","12","12","271","68","0","0","162","47","0","0","0","0","15","7","735","202","0","937","4",
"Northwestern College-Southwest","","","","","","","","","","","","","","","","",
"Undergraduate","350","74","1","0","2","2","279","77","0","0","210","32","0","0","0","0","14","9","856","194","0","1,050","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","350","74","1","0","2","2","279","77","0","0","210","32","0","0","0","0","14","9","856","194","0","1,050","4",
"Sanford Brown College - Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","503","337","10","1","73","24","282","179","0","0","613","211","0","0","39","16","31","16","1,551","784","0","2,335","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","503","337","10","1","73","24","282","179","0","0","613","211","0","0","39","16","31","16","1,551","784","0","2,335","4",
"Sanford-Brown College - Collinsville Campus (Closed)","","","","","","","","","","","","","","","","",
"Undergraduate","111","17","0","0","2","0","9","0","0","0","328","43","0","0","0","0","6","0","456","60","0","516","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","111","17","0","0","2","0","9","0","0","0","328","43","0","0","0","0","6","0","456","60","0","516","4",
"Taylor Business Institute","","","","","","","","","","","","","","","","",
"Undergraduate","162","52","0","0","1","5","10","10","0","0","8","2","0","0","0","0","0","0","181","69","0","250","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","162","52","0","0","1","5","10","10","0","0","8","2","0","0","0","0","0","0","181","69","0","250","4",
"The College of Office Technology","","","","","","","","","","","","","","","","",
"Undergraduate","236","41","1","0","1","1","71","13","0","0","4","0","0","0","0","0","0","0","313","55","0","368","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","236","41","1","0","1","1","71","13","0","0","4","0","0","0","0","0","0","0","313","55","0","368","4",
"The Illinois Institute of Art-Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","186","111","5","6","62","22","130","93","0","0","536","260","0","0","0","0","886","582","1,805","1,074","0","2,879","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","186","111","5","6","62","22","130","93","0","0","536","260","0","0","0","0","886","582","1,805","1,074","0","2,879","4",
"The Illinois Institute of Art-Schaumburg","","","","","","","","","","","","","","","","",
"Undergraduate","10","18","0","2","25","27","26","38","0","0","236","220","0","0","1","0","364","301","662","606","0","1,268","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","10","18","0","2","25","27","26","38","0","0","236","220","0","0","1","0","364","301","662","606","0","1,268","4",
"Vatterott College","","","","","","","","","","","","","","","","",
"Undergraduate","20","8","0","0","0","0","0","0","0","0","114","130","0","0","0","0","1","0","135","138","0","273","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","20","8","0","0","0","0","0","0","0","0","114","130","0","0","0","0","1","0","135","138","0","273","4",
"Westwood College-Chicago Loop","","","","","","","","","","","","","","","","",
"Undergraduate","266","175","0","1","3","9","100","106","0","0","27","64","0","0","0","0","29","51","425","406","0","831","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","266","175","0","1","3","9","100","106","0","0","27","64","0","0","0","0","29","51","425","406","0","831","4",
"Westwood College-DuPage","","","","","","","","","","","","","","","","",
"Undergraduate","33","45","0","2","4","10","26","58","0","0","82","190","0","0","0","1","23","45","168","351","0","519","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","33","45","0","2","4","10","26","58","0","0","82","190","0","0","0","1","23","45","168","351","0","519","4",
"Westwood College-O&#39;Hare Airport","","","","","","","","","","","","","","","","",
"Undergraduate","44","42","2","1","8","14","109","83","0","0","71","90","0","0","0","1","46","49","280","280","0","560","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","44","42","2","1","8","14","109","83","0","0","71","90","0","0","0","1","46","49","280","280","0","560","4",
"Westwood College-River Oaks","","","","","","","","","","","","","","","","",
"Undergraduate","280","139","0","0","2","4","40","30","0","0","26","37","0","0","0","0","33","41","381","251","0","632","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","280","139","0","0","2","4","40","30","0","0","26","37","0","0","0","0","33","41","381","251","0","632","4",
"Worsham College of Mortuary Science","","","","","","","","","","","","","","","","",
"Undergraduate","13","9","0","0","0","0","1","0","0","0","41","40","0","0","0","0","0","0","55","49","0","104","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","13","9","0","0","0","0","1","0","0","0","41","40","0","0","0","0","0","0","55","49","0","104","4",
" Total Enrollment at Independent For-Profit Institutions","","","","","","","","","","","","","","","","",
"Undergraduate","5,656","3,349","102","71","530","620","2,655","2,325","0","0","7,723","7,142","0","0","134","156","1,876","1,454","18,676","15,117","0","33,793","11",
"Graduate","1,239","439","15","7","160","170","169","123","0","0","1,075","1,018","0","0","62","55","716","514","3,436","2,326","0","5,762","12",
"Sector Total","6,895","3,788","117","78","690","790","2,824","2,448","0","0","8,798","8,160","0","0","196","211","2,592","1,968","22,112","17,443","0","39,555","14",
" Out-of-State Institutions:","","","","","","","","","","","","","","","","",
"American College of Education","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","298","46","2","0","25","9","113","27","0","0","285","80","0","0","8","7","122","34","853","203","0","1,056","2",
"Total","298","46","2","0","25","9","113","27","0","0","285","80","0","0","8","7","122","34","853","203","0","1,056","4",
"Argosy University-Chicago Campus","","","","","","","","","","","","","","","","",
"Undergraduate","67","6","0","0","3","0","23","2","0","0","123","21","0","0","8","3","146","26","370","58","0","428","1",
"Graduate","387","107","2","0","37","8","36","13","0","0","512","192","0","0","29","14","202","94","1,205","428","0","1,633","2",
"Total","454","113","2","0","40","8","59","15","0","0","635","213","0","0","37","17","348","120","1,575","486","0","2,061","4",
"Argosy University-Schaumburg Campus","","","","","","","","","","","","","","","","",
"Undergraduate","5","0","1","0","3","1","9","2","0","0","36","12","0","0","1","0","2","0","57","15","0","72","1",
"Graduate","60","13","2","0","20","2","18","7","0","0","284","94","0","0","8","5","15","5","407","126","0","533","2",
"Total","65","13","3","0","23","3","27","9","0","0","320","106","0","0","9","5","17","5","464","141","0","605","4",
"Calumet College of Saint Joseph (IN)","","","","","","","","","","","","","","","","",
"Undergraduate","31","35","0","0","1","1","13","42","0","0","18","86","0","0","0","0","0","0","63","164","0","227","1",
"Graduate","7","12","0","0","0","1","2","6","0","0","5","22","0","0","0","0","0","0","14","41","0","55","2",
"Total","38","47","0","0","1","2","15","48","0","0","23","108","0","0","0","0","0","0","77","205","0","282","4",
"Columbia College (MO)","","","","","","","","","","","","","","","","",
"Undergraduate","103","39","2","0","15","13","55","27","0","0","334","199","0","0","2","1","96","63","607","342","0","949","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","103","39","2","0","15","13","55","27","0","0","334","199","0","0","2","1","96","63","607","342","0","949","4",
"Franklin University (OH)","","","","","","","","","","","","","","","","",
"Undergraduate","6","4","0","0","1","0","1","0","0","0","112","43","0","0","0","0","2","1","122","48","0","170","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","6","4","0","0","1","0","1","0","0","0","112","43","0","0","0","0","2","1","122","48","0","170","4",
"ITT Tech. Inst. - Arlington Heights","","","","","","","","","","","","","","","","",
"Undergraduate","5","43","0","1","3","39","21","118","0","0","25","261","0","0","0","0","0","7","54","469","0","523","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","5","43","0","1","3","39","21","118","0","0","25","261","0","0","0","0","0","7","54","469","0","523","4",
"ITT Tech. Inst. - Oak Brook","","","","","","","","","","","","","","","","",
"Undergraduate","21","55","0","2","0","6","11","89","0","0","12","88","0","0","0","0","2","1","46","241","0","287","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","21","55","0","2","0","6","11","89","0","0","12","88","0","0","0","0","2","1","46","241","0","287","4",
"ITT Tech. Inst. - Orland Park","","","","","","","","","","","","","","","","",
"Undergraduate","52","154","0","0","0","3","4","40","0","0","21","106","0","0","0","0","1","2","78","305","0","383","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","52","154","0","0","0","3","4","40","0","0","21","106","0","0","0","0","1","2","78","305","0","383","4",
"Kaplan University (IA)","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","414","97","415","97","0","512","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","17","23","17","0","40","2",
"Total","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","437","114","438","114","0","552","4",
"Lindenwood University (MO)","","","","","","","","","","","","","","","","",
"Undergraduate","120","26","1","0","0","1","2","0","0","0","113","58","0","0","0","0","16","5","252","90","0","342","1",
"Graduate","174","35","0","1","1","2","4","1","0","0","211","88","0","0","1","0","14","7","405","134","0","539","2",
"Total","294","61","1","1","1","3","6","1","0","0","324","146","0","0","1","0","30","12","657","224","0","881","4",
"Mid-Continent Universiy KY (Closed)","","","","","","","","","","","","","","","","",
"Undergraduate","23","1","1","0","0","0","1","1","0","0","131","64","0","0","0","0","3","0","159","66","0","225","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","23","1","1","0","0","0","1","1","0","0","131","64","0","0","0","0","3","0","159","66","0","225","4",
"Midwest College of Oriental Medicine (WI)","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","6","4","1","0","15","15","8","3","0","0","61","34","0","0","1","3","0","0","92","59","0","151","2",
"Total","6","4","1","0","15","15","8","3","0","0","61","34","0","0","1","3","0","0","92","59","0","151","4",
"Missouri Baptist University (MO)","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","13","4","0","0","0","0","1","0","14","4","0","18","1",
"Graduate","2","1","0","0","0","0","0","0","0","0","4","10","0","0","0","0","0","0","6","11","0","17","2",
"Total","2","1","0","0","0","0","0","0","0","0","17","14","0","0","0","0","1","0","20","15","0","35","4",
"New York IT Ellis College (NY)","","","","","","","","","","","","","","","","",
"Undergraduate","26","7","0","0","1","2","10","2","0","0","61","32","0","0","0","0","15","9","113","52","0","165","1",
"Graduate","15","3","0","0","1","5","0","2","0","0","23","27","0","0","0","0","8","12","47","49","0","96","2",
"Total","41","10","0","0","2","7","10","4","0","0","84","59","0","0","0","0","23","21","160","101","0","261","4",
"Northwood University (MI)","","","","","","","","","","","","","","","","",
"Undergraduate","5","0","0","0","0","1","2","0","0","0","8","8","0","0","0","0","25","15","40","24","0","64","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","5","0","0","0","0","1","2","0","0","0","8","8","0","0","0","0","25","15","40","24","0","64","4",
"Nova Southeastern University (FL)","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","36","12","0","0","0","0","0","0","0","0","16","5","0","0","0","0","1","1","53","18","0","71","2",
"Total","36","12","0","0","0","0","0","0","0","0","16","5","0","0","0","0","1","1","53","18","0","71","4",
"Pacific College of Oriental Medicine (CA)","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","7","3","0","0","12","8","9","4","0","0","143","42","0","0","0","0","0","0","171","57","0","228","2",
"Total","7","3","0","0","12","8","9","4","0","0","143","42","0","0","0","0","0","0","171","57","0","228","4",
"Park University (MO)","","","","","","","","","","","","","","","","",
"Undergraduate","37","28","2","1","4","3","12","14","0","0","89","124","0","0","0","0","0","0","144","170","0","314","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","37","28","2","1","4","3","12","14","0","0","89","124","0","0","0","0","0","0","144","170","0","314","4",
"Rasmussen College (MN)","","","","","","","","","","","","","","","","",
"Undergraduate","46","7","0","0","3","0","27","5","0","0","134","25","0","0","0","0","64","10","274","47","0","321","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","46","7","0","0","3","0","27","5","0","0","134","25","0","0","0","0","64","10","274","47","0","321","4",
"Stautzenberger College-Rockford Career College","","","","","","","","","","","","","","","","",
"Undergraduate","148","24","1","0","2","0","39","3","0","0","302","41","0","0","0","0","0","0","492","68","0","560","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","148","24","1","0","2","0","39","3","0","0","302","41","0","0","0","0","0","0","492","68","0","560","4",
"The Chicago School of Professional Psychology","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","115","16","5","1","44","15","71","12","0","0","688","177","0","0","42","16","97","28","1,062","265","0","1,327","2",
"Total","115","16","5","1","44","15","71","12","0","0","688","177","0","0","42","16","97","28","1,062","265","0","1,327","4",
"The Southern Baptist Theol. Sem. (KY)","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","0","1","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","2","0","9","0","9","2",
"Total","0","1","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","2","0","9","0","9","4",
"University of Notre Dame (IN)","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","1","1","0","0","0","2","1","1","0","0","12","44","0","0","0","2","0","0","14","50","0","64","2",
"Total","1","1","0","0","0","2","1","1","0","0","12","44","0","0","0","2","0","0","14","50","0","64","4",
"University of Phoenix (AZ) CLOSED","","","","","","","","","","","","","","","","",
"Undergraduate","233","70","3","0","13","9","61","32","0","0","159","150","0","0","26","22","193","145","688","428","0","1,116","1",
"Graduate","35","17","0","0","5","7","10","3","0","0","31","34","0","0","6","6","43","39","130","106","0","236","2",
"Total","268","87","3","0","18","16","71","35","0","0","190","184","0","0","32","28","236","184","818","534","0","1,352","4",
"University of Wisconsin (WI)","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","1","0","1","0","0","0","1","0","0","0","42","11","0","0","0","0","0","0","45","11","0","56","2",
"Total","1","0","1","0","0","0","1","0","0","0","42","11","0","0","0","0","0","0","45","11","0","56","4",
"Webster University (MO)","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","40","38","1","1","4","6","6","14","0","0","140","180","0","0","1","0","21","11","213","250","0","463","2",
"Total","40","38","1","1","4","6","6","14","0","0","140","180","0","0","1","0","21","11","213","250","0","463","4",
" Total Enrollment at Out-of-State Institutions","","","","","","","","","","","","","","","","",
"Undergraduate","928","499","11","4","49","79","291","377","0","0","1,692","1,322","0","0","37","26","980","381","3,988","2,688","0","6,676","11",
"Graduate","1,184","309","14","3","164","80","279","93","0","0","2,457","1,046","0","0","96","53","546","250","4,740","1,834","0","6,574","12",
"Sector Total","2,112","808","25","7","213","159","570","470","0","0","4,149","2,368","0","0","133","79","1,526","631","8,728","4,522","0","13,250","14",
" Total Enrollment All Sectors Combined","","","","","","","","","","","","","","","","",
"Undergraduate","61,174","34,352","1,212","944","18,731","17,047","49,838","37,019","0","0","231,982","187,240","0","0","4,260","4,759","14,384","12,027","381,581","293,388","0","674,969","101",
