"InstrLevel","AfAmF","AfAmM","AIANF","AIANM","AsianF","AsianM","HispF","HispM","NHOPIF","NHOPIM","WhF","WhM","MultF","MultM","NRAF","NRAM","UnkF","UnkM","AllF","AllM","GenderNoneTotal","AllTotal","SortNum",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","1","0","0","0","5","1","4","0","0","0","104","10","0","0","0","0","0","0","114","11","0","125","4",
"St. Augustine College","","","","","","","","","","","","","","","","",
"Undergraduate","102","33","0","1","38","66","1,053","225","0","0","19","3","0","0","0","0","1","1","1,213","329","0","1,542","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","102","33","0","1","38","66","1,053","225","0","0","19","3","0","0","0","0","1","1","1,213","329","0","1,542","4",
"St. Francis Medical Center College of Nursing","","","","","","","","","","","","","","","","",
"Undergraduate","4","0","0","0","0","1","3","1","0","0","183","31","0","0","0","0","0","0","190","33","0","223","1",
"Graduate","1","0","1","0","0","0","0","0","0","0","52","5","0","0","0","0","0","0","54","5","0","59","2",
"Total","5","0","1","0","0","1","3","1","0","0","235","36","0","0","0","0","0","0","244","38","0","282","4",
"St. Johns College","","","","","","","","","","","","","","","","",
"Undergraduate","2","1","1","0","0","0","0","0","0","0","66","5","0","0","1","0","0","0","70","6","0","76","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","2","1","1","0","0","0","0","0","0","0","66","5","0","0","1","0","0","0","70","6","0","76","4",
"St. Sava Serb. Orth. Sch. Theo.","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","32","0","0","1","32","0","33","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","32","0","0","1","32","0","33","4",
"St. Xavier University","","","","","","","","","","","","","","","","",
"Undergraduate","445","112","8","1","60","13","288","107","0","0","1,371","603","0","0","12","2","100","60","2,284","898","0","3,182","1",
"Graduate","230","51","1","1","28","10","90","27","0","0","1,558","352","0","0","1","1","114","59","2,022","501","0","2,523","2",
"Total","675","163","9","2","88","23","378","134","0","0","2,929","955","0","0","13","3","214","119","4,306","1,399","0","5,705","4",
"Telshe Yeshiva","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","53","0","0","0","5","0","0","0","58","0","58","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","1","0","0","0","16","0","16","2",
"Total","0","0","0","0","0","0","0","0","0","0","0","68","0","0","0","6","0","0","0","74","0","74","4",
"The Chicago Institute for Psychoanalysis","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","4","0","0","0","0","0","0","1","0","0","49","29","0","0","0","0","0","0","53","30","0","83","2",
"Total","4","0","0","0","0","0","0","1","0","0","49","29","0","0","0","0","0","0","53","30","0","83","4",
"The John Marshall Law School","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","58","28","7","7","48","62","27","40","0","0","539","737","0","0","25","18","35","51","739","943","0","1,682","2",
"Total","58","28","7","7","48","62","27","40","0","0","539","737","0","0","25","18","35","51","739","943","0","1,682","4",
"Toyota Technological Institute at Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","0","0","0","0","0","3","0","1","0","0","0","2","0","0","0","0","0","0","0","6","0","6","2",
"Total","0","0","0","0","0","3","0","1","0","0","0","2","0","0","0","0","0","0","0","6","0","6","4",
"Trinity Christian College","","","","","","","","","","","","","","","","",
"Undergraduate","70","30","2","1","14","11","47","16","0","0","669","357","0","0","5","11","37","10","844","436","0","1,280","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","70","30","2","1","14","11","47","16","0","0","669","357","0","0","5","11","37","10","844","436","0","1,280","4",
"Trinity College of Nursing &amp; Health Sciences","","","","","","","","","","","","","","","","",
"Undergraduate","3","1","0","1","0","1","6","0","0","0","143","43","0","0","0","0","0","0","152","46","0","198","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","3","1","0","1","0","1","6","0","0","0","143","43","0","0","0","0","0","0","152","46","0","198","4",
"Trinity International University","","","","","","","","","","","","","","","","",
"Undergraduate","74","71","2","1","12","22","25","19","0","0","415","305","0","0","2","3","32","26","562","447","0","1,009","1",
"Graduate","32","36","1","3","35","101","5","14","0","0","239","735","0","0","38","126","118","259","468","1,274","0","1,742","2",
"Total","106","107","3","4","47","123","30","33","0","0","654","1,040","0","0","40","129","150","285","1,030","1,721","0","2,751","4",
"Univ. of St. Mary of the Lake","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","0","0","0","0","0","1","1","5","0","0","4","137","0","0","0","89","0","0","5","232","0","237","2",
"Total","0","0","0","0","0","1","1","5","0","0","4","137","0","0","0","89","0","0","5","232","0","237","4",
"University of Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","120","73","10","9","361","290","201","178","0","0","1,170","1,260","0","0","162","187","331","319","2,355","2,316","0","4,671","1",
"Graduate","217","173","18","10","365","497","162","145","0","0","1,841","2,523","0","0","732","1,384","505","907","3,840","5,639","0","9,479","2",
"Total","337","246","28","19","726","787","363","323","0","0","3,011","3,783","0","0","894","1,571","836","1,226","6,195","7,955","0","14,150","4",
"University of St. Francis","","","","","","","","","","","","","","","","",
"Undergraduate","119","45","8","0","59","11","74","33","0","0","1,270","381","0","0","2","6","270","49","1,802","525","0","2,327","1",
"Graduate","101","20","3","1","22","9","39","12","0","0","999","255","0","0","0","0","132","38","1,296","335","0","1,631","2",
"Total","220","65","11","1","81","20","113","45","0","0","2,269","636","0","0","2","6","402","87","3,098","860","0","3,958","4",
"VanderCook College of Music","","","","","","","","","","","","","","","","",
"Undergraduate","4","11","0","0","2","0","3","11","0","0","45","31","0","0","0","2","18","23","72","78","0","150","1",
"Graduate","1","0","0","0","0","0","0","0","0","0","22","13","0","0","0","0","19","22","42","35","0","77","2",
"Total","5","11","0","0","2","0","3","11","0","0","67","44","0","0","0","2","37","45","114","113","0","227","4",
"Wheaton College","","","","","","","","","","","","","","","","",
"Undergraduate","33","17","4","5","88","84","38","34","0","0","1,053","1,021","0","0","13","8","11","8","1,240","1,177","0","2,417","1",
"Graduate","6","4","0","1","23","9","7","3","0","0","188","161","0","0","22","13","45","33","291","224","0","515","2",
"Total","39","21","4","6","111","93","45","37","0","0","1,241","1,182","0","0","35","21","56","41","1,531","1,401","0","2,932","4",
" Total Enrollment at Independent NFP Institutions","","","","","","","","","","","","","","","","",
"Undergraduate","9,457","4,715","252","159","4,240","3,405","7,673","4,078","0","0","48,212","35,653","0","0","1,657","1,854","5,785","3,856","77,276","53,720","0","130,996","11",
"Graduate","4,063","1,604","104","75","2,788","2,667","1,762","1,175","0","0","25,896","18,816","0","0","2,838","5,334","6,283","4,709","43,734","34,380","0","78,114","12",
"Sector Total","13,520","6,319","356","234","7,028","6,072","9,435","5,253","0","0","74,108","54,469","0","0","4,495","7,188","12,068","8,565","121,010","88,100","0","209,110","14",
" Independent For-Profit Institutions:","","","","","","","","","","","","","","","","",
"American InterContinental University","","","","","","","","","","","","","","","","",
"Undergraduate","302","136","4","1","15","13","81","43","0","0","422","320","0","0","0","0","138","90","962","603","0","1,565","1",
"Graduate","55","27","2","0","4","4","7","4","0","0","39","30","0","0","0","0","37","30","144","95","0","239","2",
"Total","357","163","6","1","19","17","88","47","0","0","461","350","0","0","0","0","175","120","1,106","698","0","1,804","4",
"Cardean University","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97","81","97","81","0","178","2",
"Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97","81","97","81","0","178","4",
"Career Colleges of Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","106","20","0","0","3","0","18","3","0","0","73","4","0","0","0","0","4","0","204","27","0","231","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","106","20","0","0","3","0","18","3","0","0","73","4","0","0","0","0","4","0","204","27","0","231","4",
"DeVry University (Closed)","","","","","","","","","","","","","","","","",
"Undergraduate","1,524","1,157","33","34","205","375","583","818","0","0","1,756","3,042","0","0","30","48","106","141","4,237","5,615","0","9,852","1",
"Graduate","959","352","10","8","119","159","138","122","0","0","915","980","0","0","15","10","185","167","2,341","1,798","0","4,139","2",
"Total","2,483","1,509","43","42","324","534","721","940","0","0","2,671","4,022","0","0","45","58","291","308","6,578","7,413","0","13,991","4",
"Fox College","","","","","","","","","","","","","","","","",
"Undergraduate","24","2","0","0","2","0","106","7","0","0","53","7","0","0","0","0","1","0","186","16","0","202","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","24","2","0","0","2","0","106","7","0","0","53","7","0","0","0","0","1","0","186","16","0","202","4",
"Harrington College of Design","","","","","","","","","","","","","","","","",
"Undergraduate","81","13","6","1","50","11","112","26","0","0","913","108","0","0","0","0","208","38","1,370","197","0","1,567","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","81","13","6","1","50","11","112","26","0","0","913","108","0","0","0","0","208","38","1,370","197","0","1,567","4",
"Kendall College","","","","","","","","","","","","","","","","",
"Undergraduate","55","21","1","2","20","29","61","17","0","0","281","225","0","0","18","13","25","12","461","319","0","780","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","55","21","1","2","20","29","61","17","0","0","281","225","0","0","18","13","25","12","461","319","0","780","4",
"Le Cordon Bleu College of Culinary Arts in Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","49","55","1","1","11","15","61","74","0","0","141","212","0","0","0","0","154","225","417","582","0","999","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","49","55","1","1","11","15","61","74","0","0","141","212","0","0","0","0","154","225","417","582","0","999","4",
"Midstate College","","","","","","","","","","","","","","","","",
"Undergraduate","105","19","1","0","2","0","5","1","0","0","397","72","0","0","0","0","0","0","510","92","0","602","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","105","19","1","0","2","0","5","1","0","0","397","72","0","0","0","0","0","0","510","92","0","602","4",
"Northwestern College-Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","354","71","3","0","30","15","269","75","0","0","213","67","0","0","0","0","23","6","892","234","0","1,126","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","354","71","3","0","30","15","269","75","0","0","213","67","0","0","0","0","23","6","892","234","0","1,126","4",
"Northwestern College-Southwest","","","","","","","","","","","","","","","","",
"Undergraduate","401","67","4","1","2","4","270","57","0","0","198","34","0","0","0","0","18","4","893","167","0","1,060","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","401","67","4","1","2","4","270","57","0","0","198","34","0","0","0","0","18","4","893","167","0","1,060","4",
"Sanford Brown College - Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","612","310","11","2","72","24","350","197","0","0","841","297","0","0","36","16","0","0","1,922","846","0","2,768","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","612","310","11","2","72","24","350","197","0","0","841","297","0","0","36","16","0","0","1,922","846","0","2,768","4",
"Taylor Business Institute","","","","","","","","","","","","","","","","",
"Undergraduate","75","11","0","0","0","0","2","1","0","0","2","0","0","0","0","2","2","0","81","14","0","95","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","75","11","0","0","0","0","2","1","0","0","2","0","0","0","0","2","2","0","81","14","0","95","4",
"The College of Office Technology","","","","","","","","","","","","","","","","",
"Undergraduate","262","25","0","0","1","2","83","5","0","0","9","1","0","0","0","0","0","0","355","33","0","388","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","262","25","0","0","1","2","83","5","0","0","9","1","0","0","0","0","0","0","355","33","0","388","4",
"The Illinois Institute of Art-Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","183","129","6","11","49","31","128","87","0","0","530","277","0","0","1","0","647","509","1,544","1,044","0","2,588","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","183","129","6","11","49","31","128","87","0","0","530","277","0","0","1","0","647","509","1,544","1,044","0","2,588","4",
"The Illinois Institute of Art-Schaumburg","","","","","","","","","","","","","","","","",
"Undergraduate","4","15","1","3","27","28","23","57","0","0","349","352","0","0","2","0","142","165","548","620","0","1,168","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","4","15","1","3","27","28","23","57","0","0","349","352","0","0","2","0","142","165","548","620","0","1,168","4",
"Westwood College-Chicago Loop","","","","","","","","","","","","","","","","",
"Undergraduate","157","127","0","0","4","6","99","107","0","0","18","28","0","0","0","0","42","35","320","303","0","623","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","157","127","0","0","4","6","99","107","0","0","18","28","0","0","0","0","42","35","320","303","0","623","4",
"Westwood College-DuPage","","","","","","","","","","","","","","","","",
"Undergraduate","32","26","0","3","4","17","25","47","0","0","92","298","0","0","0","1","33","97","186","489","0","675","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","32","26","0","3","4","17","25","47","0","0","92","298","0","0","0","1","33","97","186","489","0","675","4",
"Westwood College-O&#39;Hare Airport","","","","","","","","","","","","","","","","",
"Undergraduate","57","33","1","2","7","13","127","72","0","0","80","107","0","0","0","1","42","62","314","290","0","604","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","57","33","1","2","7","13","127","72","0","0","80","107","0","0","0","1","42","62","314","290","0","604","4",
"Westwood College-River Oaks","","","","","","","","","","","","","","","","",
"Undergraduate","501","183","0","0","3","2","49","39","0","0","51","62","0","0","0","0","52","37","656","323","0","979","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","501","183","0","0","3","2","49","39","0","0","51","62","0","0","0","0","52","37","656","323","0","979","4",
"Worsham College of Mortuary Science","","","","","","","","","","","","","","","","",
"Undergraduate","9","4","0","0","0","2","3","0","0","0","37","54","0","0","0","0","0","1","49","61","0","110","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","9","4","0","0","0","2","3","0","0","0","37","54","0","0","0","0","0","1","49","61","0","110","4",
" Total Enrollment at Independent For-Profit Institutions","","","","","","","","","","","","","","","","",
"Undergraduate","4,893","2,424","72","61","507","587","2,455","1,733","0","0","6,456","5,567","0","0","87","81","1,637","1,422","16,107","11,875","0","27,982","11",
"Graduate","1,014","379","12","8","123","163","145","126","0","0","954","1,010","0","0","15","10","319","278","2,582","1,974","0","4,556","12",
"Sector Total","5,907","2,803","84","69","630","750","2,600","1,859","0","0","7,410","6,577","0","0","102","91","1,956","1,700","18,689","13,849","0","32,538","14",
" Out-of-State Institutions:","","","","","","","","","","","","","","","","",
"Argosy University-Chicago Campus","","","","","","","","","","","","","","","","",
"Undergraduate","14","2","0","0","0","0","4","1","0","0","16","6","0","0","0","1","3","0","37","10","0","47","1",
"Graduate","204","40","0","0","26","4","32","8","0","0","363","141","0","0","29","6","51","21","705","220","0","925","2",
"Total","218","42","0","0","26","4","36","9","0","0","379","147","0","0","29","7","54","21","742","230","0","972","4",
"Argosy University-Schaumburg Campus","","","","","","","","","","","","","","","","",
"Undergraduate","4","1","0","0","2","2","4","0","0","0","30","9","0","0","0","0","1","0","41","12","0","53","1",
"Graduate","44","15","2","0","8","2","15","7","0","0","238","73","0","0","4","0","22","13","333","110","0","443","2",
"Total","48","16","2","0","10","4","19","7","0","0","268","82","0","0","4","0","23","13","374","122","0","496","4",
"Calumet College of Saint Joseph (IN)","","","","","","","","","","","","","","","","",
"Undergraduate","32","40","0","0","1","0","10","35","0","0","22","77","0","0","0","0","0","0","65","152","0","217","1",
"Graduate","4","8","0","0","0","0","0","10","0","0","4","11","0","0","0","0","0","0","8","29","0","37","2",
"Total","36","48","0","0","1","0","10","45","0","0","26","88","0","0","0","0","0","0","73","181","0","254","4",
"Columbia College (MO)","","","","","","","","","","","","","","","","",
"Undergraduate","86","40","2","3","20","12","70","31","0","0","348","201","0","0","0","1","63","38","589","326","0","915","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","86","40","2","3","20","12","70","31","0","0","348","201","0","0","0","1","63","38","589","326","0","915","4",
"Franklin University (OH)","","","","","","","","","","","","","","","","",
"Undergraduate","10","5","0","1","1","0","1","2","0","0","101","47","0","0","0","1","5","0","118","56","0","174","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","10","5","0","1","1","0","1","2","0","0","101","47","0","0","0","1","5","0","118","56","0","174","4",
"ITT Tech. Inst. - Arlington Heights","","","","","","","","","","","","","","","","",
"Undergraduate","5","37","1","4","3","53","20","133","0","0","24","256","0","0","0","0","1","10","54","493","0","547","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","5","37","1","4","3","53","20","133","0","0","24","256","0","0","0","0","1","10","54","493","0","547","4",
"ITT Tech. Inst. - Oak Brook","","","","","","","","","","","","","","","","",
"Undergraduate","11","56","0","1","0","3","14","94","0","0","13","133","0","0","0","0","0","3","38","290","0","328","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","11","56","0","1","0","3","14","94","0","0","13","133","0","0","0","0","0","3","38","290","0","328","4",
"ITT Tech. Inst. - Orland Park","","","","","","","","","","","","","","","","",
"Undergraduate","58","210","0","1","0","3","2","33","0","0","10","97","0","0","0","0","0","7","70","351","0","421","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","58","210","0","1","0","3","2","33","0","0","10","97","0","0","0","0","0","7","70","351","0","421","4",
"Lindenwood University (MO)","","","","","","","","","","","","","","","","",
"Undergraduate","73","18","2","0","0","2","0","1","0","0","74","39","0","0","0","0","1","0","150","60","0","210","1",
"Graduate","113","12","0","0","1","0","0","1","0","0","178","58","0","0","0","0","17","1","309","72","0","381","2",
"Total","186","30","2","0","1","2","0","2","0","0","252","97","0","0","0","0","18","1","459","132","0","591","4",
"Mid-Continent Universiy KY (Closed)","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","12","3","0","0","0","0","0","0","12","3","0","15","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","0","0","0","0","0","0","0","0","0","0","12","3","0","0","0","0","0","0","12","3","0","15","4",
"Midwest College of Oriental Medicine (WI)","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","6","9","0","0","25","14","9","3","0","0","69","29","0","0","2","3","1","0","112","58","0","170","2",
"Total","6","9","0","0","25","14","9","3","0","0","69","29","0","0","2","3","1","0","112","58","0","170","4",
"Northwood University (MI)","","","","","","","","","","","","","","","","",
"Undergraduate","5","0","0","0","0","0","1","1","0","0","12","8","0","0","0","0","25","15","43","24","0","67","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","5","0","0","0","0","0","1","1","0","0","12","8","0","0","0","0","25","15","43","24","0","67","4",
"Nova Southeastern University (FL)","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","40","14","0","0","0","0","0","0","0","0","12","4","0","0","0","0","0","1","52","19","0","71","2",
"Total","40","14","0","0","0","0","0","0","0","0","12","4","0","0","0","0","0","1","52","19","0","71","4",
"Old Dominion University (VA)","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","1","0","0","15","2","0","0","0","0","1","1","16","4","0","20","1",
"Graduate","0","0","0","0","0","1","0","0","0","0","5","1","0","0","0","0","0","0","5","2","0","7","2",
"Total","0","0","0","0","0","1","0","1","0","0","20","3","0","0","0","0","1","1","21","6","0","27","4",
"Pacific College of Oriental Medicine (CA)","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","3","2","1","0","3","1","4","2","0","0","107","25","0","0","0","0","0","0","118","30","0","148","2",
"Total","3","2","1","0","3","1","4","2","0","0","107","25","0","0","0","0","0","0","118","30","0","148","4",
"Park University (MO)","","","","","","","","","","","","","","","","",
"Undergraduate","46","43","0","1","2","3","10","10","0","0","100","132","0","0","0","0","0","0","158","189","0","347","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","46","43","0","1","2","3","10","10","0","0","100","132","0","0","0","0","0","0","158","189","0","347","4",
"Stautzenberger College-Rockford Career College","","","","","","","","","","","","","","","","",
"Undergraduate","137","15","1","0","5","1","41","5","0","0","229","20","0","0","0","0","1","0","414","41","0","455","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","137","15","1","0","5","1","41","5","0","0","229","20","0","0","0","0","1","0","414","41","0","455","4",
"The Chicago School of Professional Psychology","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","80","10","5","0","42","8","50","11","0","0","518","145","0","0","21","8","50","14","766","196","0","962","2",
"Total","80","10","5","0","42","8","50","11","0","0","518","145","0","0","21","8","50","14","766","196","0","962","4",
"University of Notre Dame (IN)","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","1","6","0","0","0","0","0","5","0","0","8","39","0","0","0","3","0","1","9","54","0","63","2",
"Total","1","6","0","0","0","0","0","5","0","0","8","39","0","0","0","3","0","1","9","54","0","63","4",
"University of Phoenix (AZ) CLOSED","","","","","","","","","","","","","","","","",
"Undergraduate","57","24","4","0","9","12","26","18","0","0","123","112","0","0","62","65","429","312","710","543","0","1,253","1",
"Graduate","24","6","0","0","7","9","3","9","0","0","22","26","0","0","15","27","97","71","168","148","0","316","2",
"Total","81","30","4","0","16","21","29","27","0","0","145","138","0","0","77","92","526","383","878","691","0","1,569","4",
"Webster University (MO)","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","27","11","0","0","0","5","4","17","0","0","183","122","0","0","2","4","0","0","216","159","0","375","2",
"Total","27","11","0","0","0","5","4","17","0","0","183","122","0","0","2","4","0","0","216","159","0","375","4",
" Total Enrollment at Out-of-State Institutions","","","","","","","","","","","","","","","","",
"Undergraduate","538","491","10","11","43","91","203","365","0","0","1,129","1,142","0","0","62","68","530","386","2,515","2,554","0","5,069","11",
"Graduate","546","133","8","0","112","44","117","73","0","0","1,707","674","0","0","73","51","238","122","2,801","1,097","0","3,898","12",
"Sector Total","1,084","624","18","11","155","135","320","438","0","0","2,836","1,816","0","0","135","119","768","508","5,316","3,651","0","8,967","14",
" Total Enrollment All Sectors Combined","","","","","","","","","","","","","","","","",
"Undergraduate","60,034","32,905","1,304","920","18,936","17,000","47,921","35,860","0","0","236,786","187,693","0","0","3,935","4,260","11,453","9,393","380,369","288,031","0","668,400","101",
"Graduate","9,459","3,527","213","146","4,581","4,221","3,490","2,227","0","0","46,699","33,013","0","0","6,191","9,877","7,859","5,861","78,492","58,872","0","137,364","102",
"Grand Total","69,493","36,432","1,517","1,066","23,517","21,221","51,411","38,087","0","0","283,485","220,706","0","0","10,126","14,137","19,312","15,254","458,861","346,903","0","805,764","104",
