"InstrLevel","AfAmF","AfAmM","AIANF","AIANM","AsianF","AsianM","HispF","HispM","NHOPIF","NHOPIM","WhF","WhM","MultF","MultM","NRAF","NRAM","UnkF","UnkM","AllF","AllM","GenderNoneTotal","AllTotal","SortNum",
"Total","60","47","7","3","5","12","5","32","0","0","11","11","0","0","1","1","3","15","92","121","0","213","4",
"McKendree University","","","","","","","","","","","","","","","","",
"Undergraduate","121","179","5","2","6","8","53","37","2","2","861","614","29","41","19","50","37","22","1,133","955","0","2,088","1",
"Graduate","31","19","0","0","3","0","5","3","1","0","302","147","3","4","0","4","8","3","353","180","0","533","2",
"Undeclared/Non-degree Seeking","6","3","0","0","0","0","3","3","0","0","24","13","0","0","0","0","3","0","36","19","0","55","3",
"Total","158","201","5","2","9","8","61","43","3","2","1,187","774","32","45","19","54","48","25","1,522","1,154","0","2,676","4",
"Meadville - Lombard Theo. School","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","5","1","1","0","0","0","4","0","0","0","48","18","0","0","1","2","6","2","65","23","0","88","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","5","1","1","0","0","0","4","0","0","0","48","18","0","0","1","2","6","2","65","23","0","88","4",
"Methodist College","","","","","","","","","","","","","","","","",
"Undergraduate","63","7","5","0","15","4","15","2","1","2","473","62","0","0","0","0","20","3","592","80","0","672","1",
"Graduate","1","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","7","0","0","7","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","64","7","5","0","15","4","15","2","1","2","479","62","0","0","0","0","20","3","599","80","0","679","4",
"Midwestern University","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","39","23","3","1","425","344","76","48","4","0","1,086","718","73","41","24","12","37","17","1,767","1,204","0","2,971","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","39","23","3","1","425","344","76","48","4","0","1,086","718","73","41","24","12","37","17","1,767","1,204","0","2,971","4",
"Millikin University","","","","","","","","","","","","","","","","",
"Undergraduate","109","167","1","1","11","17","64","64","1","0","811","496","41","38","22","14","14","12","1,074","809","0","1,883","1",
"Graduate","7","5","0","0","1","1","3","0","0","0","45","24","0","0","0","0","0","2","56","32","0","88","2",
"Undeclared/Non-degree Seeking","6","3","0","0","3","0","3","2","0","0","22","11","0","1","9","9","0","0","43","26","0","69","3",
"Total","122","175","1","1","15","18","70","66","1","0","878","531","41","39","31","23","14","14","1,173","867","0","2,040","4",
"Monmouth College","","","","","","","","","","","","","","","","",
"Undergraduate","52","58","1","1","9","3","55","57","0","0","333","308","14","16","17","33","30","27","511","503","0","1,014","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","1","4","0","0","4","3","4","1","9","8","0","17","3",
"Total","52","58","1","1","9","3","55","57","0","0","334","312","14","16","21","36","34","28","520","511","0","1,031","4",
"Moody Bible Institute","","","","","","","","","","","","","","","","",
"Undergraduate","39","56","1","0","61","86","65","100","3","1","587","696","26","24","4","7","235","196","1,021","1,166","0","2,187","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","2","0","0","0","1","2","0","1","0","0","19","14","0","0","0","0","3","2","25","19","0","44","3",
"Total","41","56","1","0","62","88","65","101","3","1","606","710","26","24","4","7","238","198","1,046","1,185","0","2,231","4",
"Morrison Institute of Technology","","","","","","","","","","","","","","","","",
"Undergraduate","0","2","0","1","0","0","0","10","1","0","5","72","0","0","0","0","0","0","6","85","0","91","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","0","2","0","1","0","0","0","10","1","0","5","72","0","0","0","0","0","0","6","85","0","91","4",
"National College of Naprapathic Medicine","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","2","1","0","0","1","0","1","1","0","0","4","2","0","0","0","0","0","0","8","4","0","12","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","2","1","0","0","1","0","1","1","0","0","4","2","0","0","0","0","0","0","8","4","0","12","4",
"National Louis University","","","","","","","","","","","","","","","","",
"Undergraduate","418","117","2","2","20","12","588","253","2","1","205","100","17","8","0","0","35","14","1,287","507","6","1,800","1",
"Graduate","464","96","2","1","73","19","288","58","3","0","1,095","301","31","8","0","0","60","31","2,016","514","2","2,532","2",
"Undeclared/Non-degree Seeking","30","0","0","0","14","1","47","5","1","0","282","40","10","2","0","0","131","10","515","58","13","586","3",
"Total","912","213","4","3","107","32","923","316","6","1","1,582","441","58","18","0","0","226","55","3,818","1,079","21","4,918","4",
"National University of Health Sciences","","","","","","","","","","","","","","","","",
"Undergraduate","2","1","0","0","3","2","2","1","1","0","21","3","0","0","0","0","3","0","32","7","0","39","1",
"Graduate","30","5","2","1","19","10","17","10","1","0","106","104","0","0","0","0","10","8","185","138","0","323","2",
"Undeclared/Non-degree Seeking","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","1","0","3","3",
"Total","32","7","2","1","22","12","20","11","2","0","128","107","0","0","0","0","13","8","219","146","0","365","4",
"North Central College","","","","","","","","","","","","","","","","",
"Undergraduate","42","63","3","0","45","32","225","180","2","1","971","785","53","44","37","32","93","80","1,471","1,217","0","2,688","1",
"Graduate","8","2","0","0","2","2","14","4","0","2","91","56","2","2","4","4","2","1","123","73","0","196","2",
"Undeclared/Non-degree Seeking","0","1","0","0","3","5","3","2","0","0","17","21","0","0","0","2","12","15","35","46","0","81","3",
"Total","50","66","3","0","50","39","242","186","2","3","1,079","862","55","46","41","38","107","96","1,629","1,336","0","2,965","4",
"North Park University","","","","","","","","","","","","","","","","",
"Undergraduate","71","64","0","1","108","41","332","166","4","26","491","259","0","0","60","54","81","50","1,147","661","1","1,809","1",
"Graduate","33","17","3","0","27","16","33","17","1","1","193","82","0","0","11","7","24","18","325","158","4","487","2",
"Undeclared/Non-degree Seeking","2","6","1","0","6","1","6","7","0","0","32","21","0","0","19","9","13","3","79","47","1","127","3",
"Total","106","87","4","1","141","58","371","190","5","27","716","362","0","0","90","70","118","71","1,551","866","6","2,423","4",
"Northern Baptist Theo. Seminary","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","18","22","0","0","0","0","0","2","0","1","26","45","0","0","0","1","1","1","45","72","0","117","2",
"Undeclared/Non-degree Seeking","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","2","3",
"Total","19","22","0","0","0","0","0","2","0","1","27","45","0","0","0","1","1","1","47","72","0","119","4",
"NorthShore University HealthSystem School of Nurse Anesthesia","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","2","0","0","0","3","5","1","0","2","2","34","10","0","0","0","0","2","1","44","18","0","62","3",
"Total","2","0","0","0","3","5","1","0","2","2","34","10","0","0","0","0","2","1","44","18","0","62","4",
"Northwestern University","","","","","","","","","","","","","","","","",
"Undergraduate","295","207","3","4","709","713","568","492","0","0","1,912","2,027","256","204","358","392","134","136","4,235","4,175","1","8,411","1",
"Graduate","283","243","11","5","568","606","351","330","7","1","2,290","2,682","138","124","1,243","1,688","618","458","5,509","6,137","81","11,727","2",
"Undeclared/Non-degree Seeking","24","15","0","0","42","33","17","7","1","0","161","110","12","2","21","16","68","71","346","254","15","615","3",
"Total","602","465","14","9","1,319","1,352","936","829","8","1","4,363","4,819","406","330","1,622","2,096","820","665","10,090","10,566","97","20,753","4",
"Olivet Nazarene University","","","","","","","","","","","","","","","","",
"Undergraduate","156","119","4","3","62","18","167","79","2","2","1,475","1,076","54","30","8","26","7","0","1,935","1,353","0","3,288","1",
"Graduate","86","27","2","1","44","20","81","16","1","0","647","168","12","2","0","0","11","3","884","237","0","1,121","2",
"Undeclared/Non-degree Seeking","9","1","1","0","2","0","16","3","0","0","111","12","2","0","0","0","3","0","144","16","0","160","3",
"Total","251","147","7","4","108","38","264","98","3","2","2,233","1,256","68","32","8","26","21","3","2,963","1,606","0","4,569","4",
"Principia College","","","","","","","","","","","","","","","","",
"Undergraduate","5","6","0","1","7","3","7","4","1","1","155","171","1","3","46","37","1","6","223","232","0","455","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","5","6","0","1","7","3","7","4","1","1","155","171","1","3","46","37","1","6","223","232","0","455","4",
"Quincy University","","","","","","","","","","","","","","","","",
"Undergraduate","29","78","3","0","2","7","12","25","1","1","395","305","0","0","3","10","74","58","519","484","0","1,003","1",
"Graduate","6","2","0","1","0","1","2","0","0","0","35","19","0","0","1","1","7","2","51","26","0","77","2",
"Undeclared/Non-degree Seeking","0","1","0","0","0","1","0","0","0","0","5","3","0","0","0","1","0","1","5","7","0","12","3",
"Total","35","81","3","1","2","9","14","25","1","1","435","327","0","0","4","12","81","61","575","517","0","1,092","4",
"Realtor University","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","3","4","0","0","1","0","2","4","0","0","7","10","1","0","0","0","6","2","20","20","0","40","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","3","4","0","0","1","0","2","4","0","0","7","10","1","0","0","0","6","2","20","20","0","40","4",
"Resurrection University","","","","","","","","","","","","","","","","",
"Undergraduate","86","18","3","0","58","32","128","26","2","0","179","27","0","0","0","0","62","17","518","120","0","638","1",
"Graduate","26","2","0","0","25","4","10","4","0","0","30","5","0","0","0","0","8","2","99","17","0","116","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","112","20","3","0","83","36","138","30","2","0","209","32","0","0","0","0","70","19","617","137","0","754","4",
"Robert Morris University-Illinois","","","","","","","","","","","","","","","","",
"Undergraduate","228","271","1","1","19","37","310","303","4","0","249","426","23","37","4","13","21","24","859","1,112","0","1,971","1",
"Graduate","52","36","0","0","7","8","37","25","1","0","57","53","1","0","7","11","3","2","165","135","0","300","2",
"Undeclared/Non-degree Seeking","4","1","0","0","0","2","16","7","0","0","1","4","0","0","1","0","0","0","22","14","0","36","3",
"Total","284","308","1","1","26","47","363","335","5","0","307","483","24","37","12","24","24","26","1,046","1,261","0","2,307","4",
"Rockford University","","","","","","","","","","","","","","","","",
"Undergraduate","31","19","1","0","9","10","56","27","0","0","288","145","7","10","0","0","12","11","404","222","0","626","1",
"Graduate","6","4","0","0","2","5","6","4","0","0","60","47","3","0","0","0","1","2","78","62","0","140","2",
"Undeclared/Non-degree Seeking","17","38","0","1","10","19","28","52","0","1","132","138","8","12","0","0","22","18","217","279","0","496","3",
"Total","54","61","1","1","21","34","90","83","0","1","480","330","18","22","0","0","35","31","699","563","0","1,262","4",
"Roosevelt University","","","","","","","","","","","","","","","","",
"Undergraduate","287","128","5","4","87","56","412","210","4","2","655","417","44","29","48","44","29","24","1,571","914","0","2,485","1",
"Graduate","264","106","0","1","96","52","118","63","1","0","534","286","38","17","148","97","21","15","1,220","637","0","1,857","2",
"Undeclared/Non-degree Seeking","4","2","1","0","4","1","14","2","0","0","33","22","1","1","8","6","14","2","79","36","0","115","3",
"Total","555","236","6","5","187","109","544","275","5","2","1,222","725","83","47","204","147","64","41","2,870","1,587","0","4,457","4",
"Rosalind Franklin University of Medicine &amp; Science","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","66","37","1","1","269","249","69","54","0","4","586","488","25","18","38","32","83","68","1,137","951","0","2,088","2",
"Undeclared/Non-degree Seeking","13","5","0","0","3","0","6","2","0","0","12","2","0","1","0","0","4","1","38","11","0","49","3",
"Total","79","42","1","1","272","249","75","56","0","4","598","490","25","19","38","32","87","69","1,175","962","0","2,137","4",
"Rush University","","","","","","","","","","","","","","","","",
"Undergraduate","7","3","0","0","9","5","19","12","0","1","29","12","0","3","0","1","3","3","67","40","0","107","1",
"Graduate","103","32","1","1","193","128","139","60","0","0","1,130","354","34","7","18","23","109","28","1,727","633","0","2,360","2",
"Undeclared/Non-degree Seeking","10","1","0","0","3","1","7","2","0","0","66","7","1","0","0","0","4","0","91","11","0","102","3",
"Total","120","36","1","1","205","134","165","74","0","1","1,225","373","35","10","18","24","116","31","1,885","684","0","2,569","4",
"School of the Art Inst. Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","65","34","5","1","203","39","232","83","1","1","715","269","0","0","521","160","431","127","2,173","714","0","2,887","1",
"Graduate","24","10","2","2","38","10","39","23","0","0","191","79","0","0","78","28","153","52","525","204","0","729","2",
"Undeclared/Non-degree Seeking","0","0","0","0","2","1","1","3","0","0","5","1","0","0","1","0","12","2","21","7","0","28","3",
"Total","89","44","7","3","243","50","272","109","1","1","911","349","0","0","600","188","596","181","2,719","925","0","3,644","4",
"Spertus Institute for Jewish Learning and Leadership","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","1","1","0","0","0","0","1","0","0","0","39","25","0","0","0","0","0","0","41","26","0","67","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","1","1","0","0","0","0","1","0","0","0","39","25","0","0","0","0","0","0","41","26","0","67","4",
"St. Anthony College of Nursing","","","","","","","","","","","","","","","","",
"Undergraduate","5","3","1","0","4","2","24","3","1","0","132","20","3","1","0","0","0","0","170","29","0","199","1",
"Graduate","4","0","0","0","1","0","3","0","0","0","68","9","0","0","0","0","1","0","77","9","0","86","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","9","3","1","0","5","2","27","3","1","0","200","29","3","1","0","0","1","0","247","38","0","285","4",
"St. Augustine College","","","","","","","","","","","","","","","","",
"Undergraduate","25","4","0","0","20","22","899","237","2","1","4","5","0","0","21","11","15","7","986","287","0","1,273","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","15","6","0","0","3","0","0","0","0","0","2","1","20","7","0","27","3",
"Total","25","4","0","0","20","22","914","243","2","1","7","5","0","0","21","11","17","8","1,006","294","0","1,300","4",
"St. Francis Medical Center College of Nursing","","","","","","","","","","","","","","","","",
"Undergraduate","16","3","0","0","5","3","13","1","0","0","309","38","0","0","3","0","11","1","357","46","0","403","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","5","0","0","5","3",
"Total","17","3","0","0","5","3","13","1","0","0","313","38","0","0","3","0","11","1","362","46","0","408","4",
"St. Sava Serb. Orth. Sch. Theo.","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","23","0","23","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","23","0","23","4",
"St. Xavier University","","","","","","","","","","","","","","","","",
"Undergraduate","220","119","0","4","59","34","728","378","1","2","756","449","0","0","1","0","110","66","1,875","1,052","0","2,927","1",
"Graduate","79","25","0","0","30","9","63","19","0","0","303","117","0","0","12","18","73","25","560","213","0","773","2",
"Undeclared/Non-degree Seeking","1","0","0","0","0","0","0","1","0","0","4","0","0","0","0","0","3","6","8","7","0","15","3",
"Total","300","144","0","4","89","43","791","398","1","2","1,063","566","0","0","13","18","186","97","2,443","1,272","0","3,715","4",
"Telshe Yeshiva","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","0","64","0","64","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","10","0","10","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","0","0","0","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","74","0","74","4",
"The Chicago Institute for Psychoanalysis","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","7","5","3","0","0","0","38","24","0","0","2","0","11","3","61","32","0","93","3",
"Total","0","0","0","0","7","5","3","0","0","0","38","24","0","0","2","0","11","3","61","32","0","93","4",
"The John Marshall Law School","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","98","45","0","3","36","30","71","61","0","0","245","277","12","11","32","27","20","24","514","478","7","999","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","98","45","0","3","36","30","71","61","0","0","245","277","12","11","32","27","20","24","514","478","7","999","4",
"Toyota Technological Institute at Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","7","0","0","2","17","0","0","2","24","0","26","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","0","0","0","0","0","0","0","0","0","0","0","7","0","0","2","17","0","0","2","24","0","26","4",
"Trinity Christian College","","","","","","","","","","","","","","","","",
"Undergraduate","45","25","1","1","7","3","80","33","0","0","366","200","2","0","59","36","18","7","578","305","0","883","1",
"Graduate","4","0","0","0","0","0","4","0","0","0","28","4","0","0","1","0","13","2","50","6","1","57","2",
"Undeclared/Non-degree Seeking","1","0","0","0","0","0","2","0","0","0","13","8","0","0","0","0","0","2","16","10","0","26","3",
"Total","50","25","1","1","7","3","86","33","0","0","407","212","2","0","60","36","31","11","644","321","1","966","4",
"Trinity College of Nursing &amp; Health Sciences","","","","","","","","","","","","","","","","",
"Undergraduate","6","0","0","0","7","0","8","2","0","0","96","18","0","0","0","0","11","2","128","22","0","150","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","0","0","5","3",
"Total","6","0","0","0","7","0","8","2","0","0","101","18","0","0","0","0","11","2","133","22","0","155","4",
"Trinity International University","","","","","","","","","","","","","","","","",
"Undergraduate","50","73","0","2","10","14","13","8","3","0","188","212","0","0","18","20","65","76","347","405","0","752","1",
"Graduate","52","40","2","2","23","71","6","18","0","0","125","431","0","0","42","124","30","112","280","798","0","1,078","2",
"Undeclared/Non-degree Seeking","16","6","0","1","12","12","2","2","0","0","68","100","0","0","28","57","66","57","192","235","5","432","3",
"Total","118","119","2","5","45","97","21","28","3","0","381","743","0","0","88","201","161","245","819","1,438","5","2,262","4",
"Univ. of St. Mary of the Lake","","","","","","","","","","","","","","","","",
"Undergraduate","0","15","0","0","0","17","0","14","0","7","0","146","0","1","0","0","0","1","0","201","0","201","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","0","15","0","0","0","17","0","14","0","7","0","146","0","1","0","0","0","1","0","201","0","201","4",
"University of Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","223","113","3","5","631","541","382","411","0","0","1,229","1,425","197","180","355","467","63","69","3,083","3,211","0","6,294","1",
"Graduate","204","161","4","7","476","548","247","340","3","2","1,619","2,289","110","111","1,166","1,871","112","254","3,941","5,583","0","9,524","2",
"Undeclared/Non-degree Seeking","12","5","0","0","10","15","15","8","0","0","46","52","3","4","135","162","129","52","350","298","1","649","3",
"Total","439","279","7","12","1,117","1,104","644","759","3","2","2,894","3,766","310","295","1,656","2,500","304","375","7,374","9,092","1","16,467","4",
"University of St. Francis","","","","","","","","","","","","","","","","",
"Undergraduate","63","63","1","3","24","5","210","112","1","1","670","298","26","25","13","30","7","1","1,015","538","0","1,553","1",
"Graduate","149","32","2","0","38","10","83","25","4","1","675","164","13","4","14","19","8","4","986","259","0","1,245","2",
"Undeclared/Non-degree Seeking","41","8","0","0","19","6","119","29","0","0","809","181","12","1","1","1","4","6","1,005","232","0","1,237","3",
"Total","253","103","3","3","81","21","412","166","5","2","2,154","643","51","30","28","50","19","11","3,006","1,029","0","4,035","4",
"Wheaton College","","","","","","","","","","","","","","","","",
"Undergraduate","32","31","3","1","120","87","71","60","0","0","948","807","59","47","40","30","5","2","1,278","1,065","0","2,343","1",
"Graduate","16","12","2","1","15","18","14","3","0","0","172","129","10","4","47","50","25","19","301","236","0","537","2",
"Undeclared/Non-degree Seeking","0","4","0","2","0","3","1","2","0","0","23","22","0","1","2","2","5","17","31","53","0","84","3",
"Total","48","47","5","4","135","108","86","65","0","0","1,143","958","69","52","89","82","35","38","1,610","1,354","0","2,964","4",
" Total Enrollment at Independent NFP Institutions","","","","","","","","","","","","","","","","",
"Undergraduate","5,736","4,209","135","84","4,013","3,093","13,199","8,261","65","86","33,639","25,447","1,671","1,315","2,869","2,947","9,356","7,464","70,683","52,906","11","123,600","11",
"Graduate","3,719","1,652","74","42","3,299","2,749","3,476","2,115","59","21","19,744","13,097","733","469","4,523","6,471","6,597","4,845","42,224","31,461","105","73,790","12",
"Undeclared/Non-degree Seeking","348","162","9","6","210","140","829","461","4","4","3,054","1,306","135","87","368","371","2,369","1,893","7,326","4,430","51","11,807","13",
"Sector Total","9,803","6,023","218","132","7,522","5,982","17,504","10,837","128","111","56,437","39,850","2,539","1,871","7,760","9,789","18,322","14,202","120,233","88,797","167","209,197","14",
" Independent For-Profit Institutions:","","","","","","","","","","","","","","","","",
"Ambria College of Nursing","","","","","","","","","","","","","","","","",
"Undergraduate","53","6","2","0","69","12","58","5","7","1","92","9","1","0","0","0","2","0","284","33","0","317","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","53","6","2","0","69","12","58","5","7","1","92","9","1","0","0","0","2","0","284","33","0","317","4",
"American InterContinental University","","","","","","","","","","","","","","","","",
"Undergraduate","2,682","1,047","67","33","32","27","189","84","29","15","2,112","960","277","119","0","0","2,242","828","7,630","3,113","0","10,743","1",
"Graduate","397","151","3","1","13","7","24","10","4","1","195","129","30","10","0","0","148","84","814","393","0","1,207","2",
"Undeclared/Non-degree Seeking","3","1","0","0","1","0","0","0","0","0","2","3","1","0","0","0","10","0","17","4","0","21","3",
"Total","3,082","1,199","70","34","46","34","213","94","33","16","2,309","1,092","308","129","0","0","2,400","912","8,461","3,510","0","11,971","4",
"Chamberlain University","","","","","","","","","","","","","","","","",
"Undergraduate","1,597","133","33","1","831","215","1,653","222","34","12","8,166","812","87","14","55","7","1,652","161","14,108","1,577","0","15,685","1",
"Graduate","1,555","99","29","2","613","95","906","140","32","10","5,725","642","83","8","25","4","1,213","149","10,181","1,149","0","11,330","2",
"Undeclared/Non-degree Seeking","11","1","0","0","10","5","5","3","2","0","31","5","0","0","0","0","7","0","66","14","0","80","3",
"Total","3,163","233","62","3","1,454","315","2,564","365","68","22","13,922","1,459","170","22","80","11","2,872","310","24,355","2,740","0","27,095","4",
"Coyne College","","","","","","","","","","","","","","","","",
"Undergraduate","55","119","0","1","3","7","34","140","0","1","1","41","6","11","0","0","1","2","100","322","0","422","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","55","119","0","1","3","7","34","140","0","1","1","41","6","11","0","0","1","2","100","322","0","422","4",
"DeVry University (Closed)","","","","","","","","","","","","","","","","",
"Undergraduate","1,608","718","48","30","205","286","1,043","801","21","11","3,313","2,354","109","62","72","48","1,008","399","7,427","4,709","0","12,136","1",
"Graduate","822","400","12","8","146","166","279","182","10","10","890","765","26","25","95","96","299","155","2,579","1,807","0","4,386","2",
"Undeclared/Non-degree Seeking","37","9","1","0","5","6","67","45","2","0","91","49","1","1","2","2","60","56","266","168","1","435","3",
"Total","2,467","1,127","61","38","356","458","1,389","1,028","33","21","4,294","3,168","136","88","169","146","1,367","610","10,272","6,684","1","16,957","4",
"Fox College","","","","","","","","","","","","","","","","",
"Undergraduate","4","4","0","0","3","3","23","2","0","0","59","13","0","0","0","0","0","2","89","24","0","113","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","4","4","0","0","3","3","23","2","0","0","59","13","0","0","0","0","0","2","89","24","0","113","4",
"Harrington College of Design","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","2","1",
"Graduate","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","7","0","0","7","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","5","1","8","1","0","9","4",
"Kendall College","","","","","","","","","","","","","","","","",
"Undergraduate","131","12","1","0","14","12","126","39","2","0","302","94","10","5","103","94","25","7","714","263","0","977","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
